geometry,range,speed,arm,seed,damage_axis,damage_allies,diff,axis_win,allies_win
crossing,12,6,R-F,58,4,1,-3,0,1
crossing,12,6,R-F,59,0,4,4,1,0
crossing,12,6,R-F,60,4,3,-1,0,1
crossing,12,6,R-F,61,3,13,10,1,0
crossing,12,6,R-F,62,10,9,-1,0,1
crossing,12,6,R-F,63,5,0,-5,0,1
crossing,12,6,R-F,64,5,5,0,0,0
crossing,12,6,R-F,65,11,9,-2,0,1
crossing,12,6,R-F,66,3,0,-3,0,1
crossing,12,6,R-F,67,0,3,3,1,0
crossing,12,6,R-F,68,2,4,2,1,0
crossing,12,6,R-F,69,3,3,0,0,0
crossing,12,6,R-F,70,0,8,8,1,0
crossing,12,6,R-F,71,0,5,5,1,0
crossing,12,6,R-F,72,3,4,1,1,0
crossing,12,6,R-F,73,2,2,0,0,0
crossing,12,6,R-F,74,0,8,8,1,0
crossing,12,6,R-F,75,2,7,5,1,0
crossing,12,6,R-F,76,4,2,-2,0,1
crossing,12,6,R-F,77,0,7,7,1,0
crossing,12,6,R-F,78,0,1,1,1,0
crossing,12,6,R-F,79,0,6,6,1,0
crossing,12,6,R-F,80,13,2,-11,0,1
crossing,12,6,R-F,81,5,9,4,1,0
crossing,12,6,R-F,82,8,5,-3,0,1
crossing,12,6,R-F,83,8,5,-3,0,1
crossing,12,6,R-F,84,3,6,3,1,0
crossing,12,6,R-F,85,8,7,-1,0,1
crossing,12,6,R-F,86,4,1,-3,0,1
crossing,12,6,R-F,87,4,5,1,1,0
crossing,12,6,R-F,88,0,7,7,1,0
crossing,12,6,R-F,89,2,1,-1,0,1
crossing,12,6,R-F,90,5,0,-5,0,1
crossing,12,6,R-F,91,5,2,-3,0,1
crossing,12,6,R-F,92,10,7,-3,0,1
crossing,12,6,R-F,93,4,9,5,1,0
crossing,12,6,R-F,94,0,5,5,1,0
crossing,12,6,R-F,95,3,5,2,1,0
crossing,12,6,R-F,96,2,9,7,1,0
crossing,12,6,R-F,97,0,5,5,1,0
crossing,12,6,R-F,98,3,6,3,1,0
crossing,12,6,R-F,99,13,7,-6,0,1
crossing,12,6,R-F,100,0,4,4,1,0
crossing,12,6,F-R,1,1,17,16,1,0
crossing,12,6,F-R,2,0,0,0,0,0
crossing,12,6,F-R,4,5,3,-2,0,1
crossing,12,6,F-R,3,0,0,0,0,0
crossing,12,6,F-R,5,4,8,4,1,0
crossing,12,6,F-R,6,0,0,0,0,0
crossing,12,6,F-R,8,0,0,0,0,0
crossing,12,6,F-R,7,0,0,0,0,0
crossing,12,6,F-R,9,0,0,0,0,0
crossing,12,6,F-R,10,0,0,0,0,0
crossing,12,6,F-R,11,4,10,6,1,0
crossing,12,6,F-R,13,3,16,13,1,0
crossing,12,6,F-R,12,0,0,0,0,0
crossing,12,6,F-R,14,0,0,0,0,0
crossing,12,6,F-R,15,0,8,8,1,0
crossing,12,6,F-R,16,1,10,9,1,0
crossing,12,6,F-R,17,4,12,8,1,0
crossing,12,6,F-R,19,0,13,13,1,0
crossing,12,6,F-R,18,0,0,0,0,0
crossing,12,6,F-R,20,0,0,0,0,0
crossing,12,6,F-R,21,0,0,0,0,0
crossing,12,6,F-R,22,4,11,7,1,0
crossing,12,6,F-R,23,2,14,12,1,0
crossing,12,6,F-R,24,0,0,0,0,0
crossing,12,6,F-R,25,5,3,-2,0,1
crossing,12,6,F-R,26,0,0,0,0,0
crossing,12,6,F-R,27,0,6,6,1,0
crossing,12,6,F-R,28,0,0,0,0,0
crossing,12,6,F-R,29,0,0,0,0,0
crossing,12,6,F-R,30,0,0,0,0,0
crossing,12,6,F-R,31,0,0,0,0,0
crossing,12,6,F-R,32,0,0,0,0,0
crossing,12,6,F-R,33,2,10,8,1,0
crossing,12,6,F-R,34,0,0,0,0,0
crossing,12,6,F-R,35,0,0,0,0,0
crossing,12,6,F-R,36,0,0,0,0,0
crossing,12,6,F-R,37,0,0,0,0,0
crossing,12,6,F-R,38,0,0,0,0,0
crossing,12,6,F-R,39,0,0,0,0,0
crossing,12,6,F-R,40,0,0,0,0,0
crossing,12,6,F-R,41,0,0,0,0,0
crossing,12,6,F-R,42,0,5,5,1,0
crossing,12,6,F-R,43,3,3,0,0,0
crossing,12,6,F-R,44,0,0,0,0,0
crossing,12,6,F-R,45,0,0,0,0,0
crossing,12,6,F-R,46,0,0,0,0,0
crossing,12,6,F-R,47,0,0,0,0,0
crossing,12,6,F-R,48,0,0,0,0,0
crossing,12,6,F-R,50,4,13,9,1,0
crossing,12,6,F-R,49,0,0,0,0,0
crossing,12,6,F-R,53,3,19,16,1,0
crossing,12,6,F-R,51,0,0,0,0,0
crossing,12,6,F-R,52,0,0,0,0,0
crossing,12,6,F-R,54,0,0,0,0,0
crossing,12,6,F-R,55,0,0,0,0,0
crossing,12,6,F-R,56,0,0,0,0,0
crossing,12,6,F-R,57,0,0,0,0,0
crossing,12,6,F-R,58,0,0,0,0,0
crossing,12,6,F-R,60,3,10,7,1,0
crossing,12,6,F-R,59,0,0,0,0,0
crossing,12,6,F-R,61,2,8,6,1,0
crossing,12,6,F-R,63,1,4,3,1,0
crossing,12,6,F-R,62,4,5,1,1,0
crossing,12,6,F-R,64,1,9,8,1,0
crossing,12,6,F-R,65,9,10,1,1,0
crossing,12,6,F-R,66,3,7,4,1,0
crossing,12,6,F-R,67,0,0,0,0,0
crossing,12,6,F-R,68,0,0,0,0,0
crossing,12,6,F-R,69,3,10,7,1,0
crossing,12,6,F-R,70,0,0,0,0,0
crossing,12,6,F-R,71,0,0,0,0,0
crossing,12,6,F-R,72,0,0,0,0,0
crossing,12,6,F-R,73,0,0,0,0,0
crossing,12,6,F-R,74,0,0,0,0,0
crossing,12,6,F-R,75,0,0,0,0,0
crossing,12,6,F-R,76,0,0,0,0,0
crossing,12,6,F-R,77,0,0,0,0,0
crossing,12,6,F-R,78,0,0,0,0,0
crossing,12,6,F-R,79,0,0,0,0,0
crossing,12,6,F-R,80,0,12,12,1,0
crossing,12,6,F-R,81,2,19,17,1,0
crossing,12,6,F-R,83,4,10,6,1,0
crossing,12,6,F-R,82,0,0,0,0,0
crossing,12,6,F-R,84,3,6,3,1,0
crossing,12,6,F-R,85,8,15,7,1,0
crossing,12,6,F-R,86,0,0,0,0,0
crossing,12,6,F-R,87,3,3,0,0,0
crossing,12,6,F-R,88,0,0,0,0,0
crossing,12,6,F-R,89,0,0,0,0,0
crossing,12,6,F-R,90,0,0,0,0,0
crossing,12,6,F-R,92,3,7,4,1,0
crossing,12,6,F-R,91,0,0,0,0,0
crossing,12,6,F-R,93,0,13,13,1,0
crossing,12,6,F-R,94,0,0,0,0,0
crossing,12,6,F-R,95,0,0,0,0,0
crossing,12,6,F-R,96,2,6,4,1,0
crossing,12,6,F-R,97,0,0,0,0,0
crossing,12,6,F-R,98,0,0,0,0,0
crossing,12,6,F-R,99,5,9,4,1,0
crossing,20,4,F-F,1,2,0,-2,0,1
crossing,20,4,F-F,2,0,0,0,0,0
crossing,12,6,F-R,100,0,0,0,0,0
crossing,20,4,F-F,4,0,0,0,0,0
crossing,20,4,F-F,3,0,0,0,0,0
crossing,20,4,F-F,5,3,0,-3,0,1
crossing,20,4,F-F,6,0,0,0,0,0
crossing,20,4,F-F,7,0,0,0,0,0
crossing,20,4,F-F,8,0,0,0,0,0
crossing,20,4,F-F,9,0,0,0,0,0
crossing,20,4,F-F,10,0,0,0,0,0
crossing,20,4,F-F,11,5,0,-5,0,1
crossing,20,4,F-F,12,0,0,0,0,0
crossing,20,4,F-F,14,0,0,0,0,0
crossing,20,4,F-F,13,5,0,-5,0,1
crossing,20,4,F-F,15,2,0,-2,0,1
crossing,20,4,F-F,16,2,0,-2,0,1
crossing,20,4,F-F,17,1,0,-1,0,1
crossing,20,4,F-F,18,0,0,0,0,0
crossing,20,4,F-F,19,3,0,-3,0,1
crossing,20,4,F-F,20,0,0,0,0,0
crossing,20,4,F-F,21,0,0,0,0,0
crossing,20,4,F-F,22,0,0,0,0,0
crossing,20,4,F-F,23,3,0,-3,0,1
crossing,20,4,F-F,24,0,0,0,0,0
crossing,20,4,F-F,25,6,0,-6,0,1
crossing,20,4,F-F,26,0,0,0,0,0
crossing,20,4,F-F,27,1,0,-1,0,1
crossing,20,4,F-F,28,0,0,0,0,0
crossing,20,4,F-F,29,0,0,0,0,0
crossing,20,4,F-F,30,0,0,0,0,0
crossing,20,4,F-F,31,0,0,0,0,0
crossing,20,4,F-F,32,0,0,0,0,0
crossing,20,4,F-F,33,2,0,-2,0,1
crossing,20,4,F-F,34,0,0,0,0,0
crossing,20,4,F-F,35,0,0,0,0,0
crossing,20,4,F-F,36,0,0,0,0,0
crossing,20,4,F-F,37,0,0,0,0,0
crossing,20,4,F-F,38,0,0,0,0,0
crossing,20,4,F-F,39,0,0,0,0,0
crossing,20,4,F-F,40,0,0,0,0,0
crossing,20,4,F-F,41,0,0,0,0,0
crossing,20,4,F-F,42,5,0,-5,0,1
crossing,20,4,F-F,43,2,0,-2,0,1
crossing,20,4,F-F,44,0,0,0,0,0
crossing,20,4,F-F,45,0,0,0,0,0
crossing,20,4,F-F,46,0,0,0,0,0
crossing,20,4,F-F,47,0,0,0,0,0
crossing,20,4,F-F,48,0,0,0,0,0
crossing,20,4,F-F,49,0,0,0,0,0
crossing,20,4,F-F,50,8,0,-8,0,1
crossing,20,4,F-F,51,0,0,0,0,0
crossing,20,4,F-F,52,0,0,0,0,0
crossing,20,4,F-F,53,5,0,-5,0,1
crossing,20,4,F-F,54,0,0,0,0,0
crossing,20,4,F-F,55,0,0,0,0,0
crossing,20,4,F-F,56,0,0,0,0,0
crossing,20,4,F-F,57,0,0,0,0,0
crossing,20,4,F-F,58,0,0,0,0,0
crossing,20,4,F-F,59,0,0,0,0,0
crossing,20,4,F-F,61,6,0,-6,0,1
crossing,20,4,F-F,60,2,0,-2,0,1
crossing,20,4,F-F,62,4,0,-4,0,1
crossing,20,4,F-F,63,2,0,-2,0,1
crossing,20,4,F-F,64,1,0,-1,0,1
crossing,20,4,F-F,66,2,0,-2,0,1
crossing,20,4,F-F,65,6,0,-6,0,1
crossing,20,4,F-F,67,0,0,0,0,0
crossing,20,4,F-F,68,0,0,0,0,0
crossing,20,4,F-F,69,0,0,0,0,0
crossing,20,4,F-F,71,0,0,0,0,0
crossing,20,4,F-F,70,0,0,0,0,0
crossing,20,4,F-F,72,0,0,0,0,0
crossing,20,4,F-F,73,0,0,0,0,0
crossing,20,4,F-F,74,0,0,0,0,0
crossing,20,4,F-F,75,0,0,0,0,0
crossing,20,4,F-F,76,0,0,0,0,0
crossing,20,4,F-F,77,0,0,0,0,0
crossing,20,4,F-F,78,0,0,0,0,0
crossing,20,4,F-F,79,0,0,0,0,0
crossing,20,4,F-F,80,1,0,-1,0,1
crossing,20,4,F-F,81,1,0,-1,0,1
crossing,20,4,F-F,82,0,0,0,0,0
crossing,20,4,F-F,83,8,0,-8,0,1
crossing,20,4,F-F,84,1,0,-1,0,1
crossing,20,4,F-F,85,3,0,-3,0,1
crossing,20,4,F-F,86,0,0,0,0,0
crossing,20,4,F-F,87,3,0,-3,0,1
crossing,20,4,F-F,88,0,0,0,0,0
crossing,20,4,F-F,89,0,0,0,0,0
crossing,20,4,F-F,90,0,0,0,0,0
crossing,20,4,F-F,91,0,0,0,0,0
crossing,20,4,F-F,92,3,0,-3,0,1
crossing,20,4,F-F,93,5,0,-5,0,1
crossing,20,4,F-F,94,0,0,0,0,0
crossing,20,4,F-F,95,0,0,0,0,0
crossing,20,4,F-F,96,4,0,-4,0,1
crossing,20,4,F-F,97,0,0,0,0,0
crossing,20,4,F-F,98,0,0,0,0,0
crossing,20,4,F-F,99,4,0,-4,0,1
crossing,20,4,F-F,100,0,0,0,0,0
crossing,20,4,R-R,1,0,0,0,0,0
crossing,20,4,R-R,2,0,0,0,0,0
crossing,20,4,R-R,3,0,0,0,0,0
crossing,20,4,R-R,4,0,0,0,0,0
crossing,20,4,R-R,5,0,0,0,0,0
crossing,20,4,R-R,6,0,0,0,0,0
crossing,20,4,R-R,7,0,0,0,0,0
crossing,20,4,R-R,8,0,0,0,0,0
crossing,20,4,R-R,9,0,0,0,0,0
crossing,20,4,R-R,10,0,0,0,0,0
crossing,20,4,R-R,11,0,0,0,0,0
crossing,20,4,R-R,12,0,0,0,0,0
crossing,20,4,R-R,13,0,0,0,0,0
crossing,20,4,R-R,14,0,0,0,0,0
crossing,20,4,R-R,15,0,0,0,0,0
crossing,20,4,R-R,16,0,0,0,0,0
crossing,20,4,R-R,17,0,0,0,0,0
crossing,20,4,R-R,19,0,0,0,0,0
crossing,20,4,R-R,18,0,0,0,0,0
crossing,20,4,R-R,20,0,0,0,0,0
crossing,20,4,R-R,21,0,0,0,0,0
crossing,20,4,R-R,22,0,0,0,0,0
crossing,20,4,R-R,23,0,0,0,0,0
crossing,20,4,R-R,24,0,0,0,0,0
crossing,20,4,R-R,25,0,0,0,0,0
crossing,20,4,R-R,26,0,0,0,0,0
crossing,20,4,R-R,27,0,0,0,0,0
crossing,20,4,R-R,28,0,0,0,0,0
crossing,20,4,R-R,29,0,0,0,0,0
crossing,20,4,R-R,30,0,0,0,0,0
crossing,20,4,R-R,31,0,0,0,0,0
crossing,20,4,R-R,32,0,0,0,0,0
crossing,20,4,R-R,33,0,0,0,0,0
crossing,20,4,R-R,34,0,0,0,0,0
crossing,20,4,R-R,35,0,0,0,0,0
crossing,20,4,R-R,36,0,0,0,0,0
crossing,20,4,R-R,37,0,0,0,0,0
crossing,20,4,R-R,38,0,0,0,0,0
crossing,20,4,R-R,39,0,0,0,0,0
crossing,20,4,R-R,40,0,0,0,0,0
crossing,20,4,R-R,41,0,0,0,0,0
crossing,20,4,R-R,42,0,0,0,0,0
crossing,20,4,R-R,43,0,0,0,0,0
crossing,20,4,R-R,44,0,0,0,0,0
crossing,20,4,R-R,45,0,0,0,0,0
crossing,20,4,R-R,46,0,0,0,0,0
crossing,20,4,R-R,47,0,0,0,0,0
crossing,20,4,R-R,48,0,0,0,0,0
crossing,20,4,R-R,49,0,0,0,0,0
crossing,20,4,R-R,50,0,0,0,0,0
crossing,20,4,R-R,51,0,0,0,0,0
crossing,20,4,R-R,52,0,0,0,0,0
crossing,20,4,R-R,53,0,0,0,0,0
crossing,20,4,R-R,54,0,0,0,0,0
crossing,20,4,R-R,55,0,0,0,0,0
crossing,20,4,R-R,56,0,0,0,0,0
crossing,20,4,R-R,57,0,0,0,0,0
crossing,20,4,R-R,59,0,0,0,0,0
crossing,20,4,R-R,58,0,0,0,0,0
crossing,20,4,R-R,60,0,0,0,0,0
crossing,20,4,R-R,61,0,0,0,0,0
crossing,20,4,R-R,63,0,0,0,0,0
crossing,20,4,R-R,62,0,0,0,0,0
crossing,20,4,R-R,64,0,0,0,0,0
crossing,20,4,R-R,65,0,0,0,0,0
crossing,20,4,R-R,66,0,0,0,0,0
crossing,20,4,R-R,68,0,0,0,0,0
crossing,20,4,R-R,67,0,0,0,0,0
crossing,20,4,R-R,69,0,0,0,0,0
crossing,20,4,R-R,70,0,0,0,0,0
crossing,20,4,R-R,71,0,0,0,0,0
crossing,20,4,R-R,72,0,0,0,0,0
crossing,20,4,R-R,73,0,0,0,0,0
crossing,20,4,R-R,74,0,0,0,0,0
crossing,20,4,R-R,75,0,0,0,0,0
crossing,20,4,R-R,76,0,0,0,0,0
crossing,20,4,R-R,77,0,0,0,0,0
crossing,20,4,R-R,78,0,0,0,0,0
crossing,20,4,R-R,79,0,0,0,0,0
crossing,20,4,R-R,80,0,0,0,0,0
crossing,20,4,R-R,81,0,0,0,0,0
crossing,20,4,R-R,82,0,0,0,0,0
crossing,20,4,R-R,83,0,0,0,0,0
crossing,20,4,R-R,84,0,0,0,0,0
crossing,20,4,R-R,85,0,0,0,0,0
crossing,20,4,R-R,86,0,0,0,0,0
crossing,20,4,R-R,87,0,0,0,0,0
crossing,20,4,R-R,88,0,0,0,0,0
crossing,20,4,R-R,89,0,0,0,0,0
crossing,20,4,R-R,90,0,0,0,0,0
crossing,20,4,R-R,91,0,0,0,0,0
crossing,20,4,R-R,92,0,0,0,0,0
crossing,20,4,R-R,93,0,0,0,0,0
crossing,20,4,R-R,94,0,0,0,0,0
crossing,20,4,R-R,95,0,0,0,0,0
crossing,20,4,R-R,96,0,0,0,0,0
crossing,20,4,R-R,97,0,0,0,0,0
crossing,20,4,R-R,98,0,0,0,0,0
crossing,20,4,R-R,99,0,0,0,0,0
crossing,20,4,R-R,100,0,0,0,0,0
crossing,20,4,R-F,1,0,0,0,0,0
crossing,20,4,R-F,2,0,0,0,0,0
crossing,20,4,R-F,3,0,0,0,0,0
crossing,20,4,R-F,4,0,0,0,0,0
crossing,20,4,R-F,5,0,0,0,0,0
crossing,20,4,R-F,6,0,0,0,0,0
crossing,20,4,R-F,7,0,0,0,0,0
crossing,20,4,R-F,8,0,0,0,0,0
crossing,20,4,R-F,9,0,0,0,0,0
crossing,20,4,R-F,10,0,0,0,0,0
crossing,20,4,R-F,11,0,0,0,0,0
crossing,20,4,R-F,13,0,0,0,0,0
crossing,20,4,R-F,12,0,0,0,0,0
crossing,20,4,R-F,14,0,0,0,0,0
crossing,20,4,R-F,15,0,0,0,0,0
crossing,20,4,R-F,16,0,0,0,0,0
crossing,20,4,R-F,17,0,0,0,0,0
crossing,20,4,R-F,18,0,0,0,0,0
crossing,20,4,R-F,19,0,0,0,0,0
crossing,20,4,R-F,20,0,0,0,0,0
crossing,20,4,R-F,21,0,0,0,0,0
crossing,20,4,R-F,22,0,0,0,0,0
crossing,20,4,R-F,23,0,0,0,0,0
crossing,20,4,R-F,24,0,0,0,0,0
crossing,20,4,R-F,25,0,0,0,0,0
crossing,20,4,R-F,26,0,0,0,0,0
crossing,20,4,R-F,27,0,0,0,0,0
crossing,20,4,R-F,29,0,0,0,0,0
crossing,20,4,R-F,28,0,0,0,0,0
crossing,20,4,R-F,30,0,0,0,0,0
crossing,20,4,R-F,31,0,0,0,0,0
crossing,20,4,R-F,32,0,0,0,0,0
crossing,20,4,R-F,33,0,0,0,0,0
crossing,20,4,R-F,34,0,0,0,0,0
crossing,20,4,R-F,35,0,0,0,0,0
crossing,20,4,R-F,36,0,0,0,0,0
crossing,20,4,R-F,38,0,0,0,0,0
crossing,20,4,R-F,37,0,0,0,0,0
crossing,20,4,R-F,39,0,0,0,0,0
crossing,20,4,R-F,40,0,0,0,0,0
crossing,20,4,R-F,41,0,0,0,0,0
crossing,20,4,R-F,43,0,0,0,0,0
crossing,20,4,R-F,42,0,0,0,0,0
crossing,20,4,R-F,44,0,0,0,0,0
crossing,20,4,R-F,45,0,0,0,0,0
crossing,20,4,R-F,46,0,0,0,0,0
crossing,20,4,R-F,47,0,0,0,0,0
crossing,20,4,R-F,48,0,0,0,0,0
crossing,20,4,R-F,49,0,0,0,0,0
crossing,20,4,R-F,50,0,0,0,0,0
crossing,20,4,R-F,51,0,0,0,0,0
crossing,20,4,R-F,52,0,0,0,0,0
crossing,20,4,R-F,53,0,0,0,0,0
crossing,20,4,R-F,54,0,0,0,0,0
crossing,20,4,R-F,55,0,0,0,0,0
crossing,20,4,R-F,56,0,0,0,0,0
crossing,20,4,R-F,57,0,0,0,0,0
crossing,20,4,R-F,58,0,0,0,0,0
crossing,20,4,R-F,59,0,0,0,0,0
crossing,20,4,R-F,60,0,0,0,0,0
crossing,20,4,R-F,61,0,0,0,0,0
crossing,20,4,R-F,62,0,0,0,0,0
crossing,20,4,R-F,63,0,0,0,0,0
crossing,20,4,R-F,64,0,0,0,0,0
crossing,20,4,R-F,65,0,0,0,0,0
crossing,20,4,R-F,66,0,0,0,0,0
crossing,20,4,R-F,67,0,0,0,0,0
crossing,20,4,R-F,68,0,0,0,0,0
crossing,20,4,R-F,69,0,0,0,0,0
crossing,20,4,R-F,70,0,0,0,0,0
crossing,20,4,R-F,71,0,0,0,0,0
crossing,20,4,R-F,72,0,0,0,0,0
crossing,20,4,R-F,73,0,0,0,0,0
crossing,20,4,R-F,74,0,0,0,0,0
crossing,20,4,R-F,75,0,0,0,0,0
crossing,20,4,R-F,76,0,0,0,0,0
crossing,20,4,R-F,77,0,0,0,0,0
crossing,20,4,R-F,79,0,0,0,0,0
crossing,20,4,R-F,78,0,0,0,0,0
crossing,20,4,R-F,80,0,0,0,0,0
crossing,20,4,R-F,81,0,0,0,0,0
crossing,20,4,R-F,82,0,0,0,0,0
crossing,20,4,R-F,83,0,0,0,0,0
crossing,20,4,R-F,84,0,0,0,0,0
crossing,20,4,R-F,85,0,0,0,0,0
crossing,20,4,R-F,86,0,0,0,0,0
crossing,20,4,R-F,87,0,0,0,0,0
crossing,20,4,R-F,88,0,0,0,0,0
crossing,20,4,R-F,89,0,0,0,0,0
crossing,20,4,R-F,90,0,0,0,0,0
crossing,20,4,R-F,91,0,0,0,0,0
crossing,20,4,R-F,92,0,0,0,0,0
crossing,20,4,R-F,93,0,0,0,0,0
crossing,20,4,R-F,94,0,0,0,0,0
crossing,20,4,R-F,95,0,0,0,0,0
crossing,20,4,R-F,96,0,0,0,0,0
crossing,20,4,R-F,97,0,0,0,0,0
crossing,20,4,R-F,99,0,0,0,0,0
crossing,20,4,R-F,98,0,0,0,0,0
crossing,20,4,R-F,100,0,0,0,0,0
crossing,20,4,F-R,1,2,0,-2,0,1
crossing,20,4,F-R,2,0,0,0,0,0
crossing,20,4,F-R,4,0,0,0,0,0
crossing,20,4,F-R,3,0,0,0,0,0
crossing,20,4,F-R,5,3,0,-3,0,1
crossing,20,4,F-R,6,0,0,0,0,0
crossing,20,4,F-R,7,0,0,0,0,0
crossing,20,4,F-R,8,0,0,0,0,0
crossing,20,4,F-R,9,0,0,0,0,0
crossing,20,4,F-R,10,0,0,0,0,0
crossing,20,4,F-R,11,5,0,-5,0,1
crossing,20,4,F-R,12,0,0,0,0,0
crossing,20,4,F-R,14,0,0,0,0,0
crossing,20,4,F-R,13,5,0,-5,0,1
crossing,20,4,F-R,15,2,0,-2,0,1
crossing,20,4,F-R,16,2,0,-2,0,1
crossing,20,4,F-R,17,1,0,-1,0,1
crossing,20,4,F-R,18,0,0,0,0,0
crossing,20,4,F-R,19,3,0,-3,0,1
crossing,20,4,F-R,20,0,0,0,0,0
crossing,20,4,F-R,21,0,0,0,0,0
crossing,20,4,F-R,22,0,0,0,0,0
crossing,20,4,F-R,23,3,0,-3,0,1
crossing,20,4,F-R,24,0,0,0,0,0
crossing,20,4,F-R,25,6,0,-6,0,1
crossing,20,4,F-R,26,0,0,0,0,0
crossing,20,4,F-R,27,1,0,-1,0,1
crossing,20,4,F-R,28,0,0,0,0,0
crossing,20,4,F-R,29,0,0,0,0,0
crossing,20,4,F-R,30,0,0,0,0,0
crossing,20,4,F-R,32,0,0,0,0,0
crossing,20,4,F-R,31,0,0,0,0,0
crossing,20,4,F-R,33,2,0,-2,0,1
crossing,20,4,F-R,34,0,0,0,0,0
crossing,20,4,F-R,35,0,0,0,0,0
crossing,20,4,F-R,36,0,0,0,0,0
crossing,20,4,F-R,37,0,0,0,0,0
crossing,20,4,F-R,38,0,0,0,0,0
crossing,20,4,F-R,39,0,0,0,0,0
crossing,20,4,F-R,40,0,0,0,0,0
crossing,20,4,F-R,41,0,0,0,0,0
crossing,20,4,F-R,42,5,0,-5,0,1
crossing,20,4,F-R,43,2,0,-2,0,1
crossing,20,4,F-R,44,0,0,0,0,0
crossing,20,4,F-R,45,0,0,0,0,0
crossing,20,4,F-R,46,0,0,0,0,0
crossing,20,4,F-R,47,0,0,0,0,0
crossing,20,4,F-R,48,0,0,0,0,0
crossing,20,4,F-R,49,0,0,0,0,0
crossing,20,4,F-R,50,8,0,-8,0,1
crossing,20,4,F-R,51,0,0,0,0,0
crossing,20,4,F-R,52,0,0,0,0,0
crossing,20,4,F-R,53,5,0,-5,0,1
crossing,20,4,F-R,54,0,0,0,0,0
crossing,20,4,F-R,55,0,0,0,0,0
crossing,20,4,F-R,56,0,0,0,0,0
crossing,20,4,F-R,57,0,0,0,0,0
crossing,20,4,F-R,58,0,0,0,0,0
crossing,20,4,F-R,59,0,0,0,0,0
crossing,20,4,F-R,60,2,0,-2,0,1
crossing,20,4,F-R,61,6,0,-6,0,1
crossing,20,4,F-R,62,4,0,-4,0,1
crossing,20,4,F-R,63,2,0,-2,0,1
crossing,20,4,F-R,64,1,0,-1,0,1
crossing,20,4,F-R,65,6,0,-6,0,1
crossing,20,4,F-R,66,2,0,-2,0,1
crossing,20,4,F-R,67,0,0,0,0,0
crossing,20,4,F-R,68,0,0,0,0,0
crossing,20,4,F-R,69,0,0,0,0,0
crossing,20,4,F-R,70,0,0,0,0,0
crossing,20,4,F-R,71,0,0,0,0,0
crossing,20,4,F-R,73,0,0,0,0,0
crossing,20,4,F-R,72,0,0,0,0,0
crossing,20,4,F-R,74,0,0,0,0,0
crossing,20,4,F-R,75,0,0,0,0,0
crossing,20,4,F-R,76,0,0,0,0,0
crossing,20,4,F-R,77,0,0,0,0,0
crossing,20,4,F-R,78,0,0,0,0,0
crossing,20,4,F-R,79,0,0,0,0,0
crossing,20,4,F-R,80,1,0,-1,0,1
crossing,20,4,F-R,81,1,0,-1,0,1
crossing,20,4,F-R,82,0,0,0,0,0
crossing,20,4,F-R,83,8,0,-8,0,1
crossing,20,4,F-R,84,1,0,-1,0,1
crossing,20,4,F-R,85,3,0,-3,0,1
crossing,20,4,F-R,86,0,0,0,0,0
crossing,20,4,F-R,87,3,0,-3,0,1
crossing,20,4,F-R,88,0,0,0,0,0
crossing,20,4,F-R,89,0,0,0,0,0
crossing,20,4,F-R,90,0,0,0,0,0
crossing,20,4,F-R,91,0,0,0,0,0
crossing,20,4,F-R,92,3,0,-3,0,1
crossing,20,4,F-R,93,5,0,-5,0,1
crossing,20,4,F-R,94,0,0,0,0,0
crossing,20,4,F-R,95,0,0,0,0,0
crossing,20,4,F-R,96,4,0,-4,0,1
crossing,20,4,F-R,97,0,0,0,0,0
crossing,20,4,F-R,98,0,0,0,0,0
crossing,20,4,F-R,99,4,0,-4,0,1
crossing,20,4,F-R,100,0,0,0,0,0
crossing,20,6,F-F,1,1,0,-1,0,1
crossing,20,6,F-F,2,3,0,-3,0,1
crossing,20,6,F-F,3,11,0,-11,0,1
crossing,20,6,F-F,4,4,0,-4,0,1
crossing,20,6,F-F,5,6,0,-6,0,1
crossing,20,6,F-F,7,11,0,-11,0,1
crossing,20,6,F-F,6,6,0,-6,0,1
crossing,20,6,F-F,8,3,0,-3,0,1
crossing,20,6,F-F,9,5,0,-5,0,1
crossing,20,6,F-F,10,8,0,-8,0,1
crossing,20,6,F-F,12,5,0,-5,0,1
crossing,20,6,F-F,11,7,0,-7,0,1
crossing,20,6,F-F,13,7,0,-7,0,1
crossing,20,6,F-F,14,6,0,-6,0,1
crossing,20,6,F-F,15,1,0,-1,0,1
crossing,20,6,F-F,16,2,0,-2,0,1
crossing,20,6,F-F,17,8,0,-8,0,1
crossing,20,6,F-F,18,9,0,-9,0,1
crossing,20,6,F-F,19,3,0,-3,0,1
crossing,20,6,F-F,20,5,0,-5,0,1
crossing,20,6,F-F,22,4,0,-4,0,1
crossing,20,6,F-F,21,4,0,-4,0,1
crossing,20,6,F-F,23,6,0,-6,0,1
crossing,20,6,F-F,24,10,0,-10,0,1
crossing,20,6,F-F,25,6,0,-6,0,1
crossing,20,6,F-F,26,1,0,-1,0,1
crossing,20,6,F-F,27,2,0,-2,0,1
crossing,20,6,F-F,29,7,0,-7,0,1
crossing,20,6,F-F,28,1,0,-1,0,1
crossing,20,6,F-F,30,7,0,-7,0,1
crossing,20,6,F-F,32,0,0,0,0,0
crossing,20,6,F-F,31,10,0,-10,0,1
crossing,20,6,F-F,33,2,0,-2,0,1
