task,initial_seed,modality,severity_idx,window,agents,severity,return,failure,status
sampling,60008,dropout,0,10,0|1,1.0,178.60960122654797,0,SUCCESS
sampling,60008,dropout,0,10,0|2,1.0,130.10654658882413,1,SUCCESS
sampling,60008,dropout,0,10,1,1.0,210.83125529863173,0,SUCCESS
sampling,60008,dropout,0,10,1|2,1.0,152.54813627958197,1,SUCCESS
sampling,60008,dropout,0,10,2,1.0,158.86072584170324,1,SUCCESS
sampling,60008,dropout,0,30,0,1.0,215.58568305669178,0,SUCCESS
sampling,60008,dropout,0,30,0|1,1.0,207.91724258094473,0,SUCCESS
sampling,60008,dropout,0,30,0|2,1.0,195.90871199173853,0,SUCCESS
sampling,60008,dropout,0,30,1,1.0,239.2305634757504,0,SUCCESS
sampling,60008,dropout,0,30,1|2,1.0,219.55359159735963,0,SUCCESS
sampling,60008,dropout,0,30,2,1.0,197.46687114010274,0,SUCCESS
sampling,60008,dropout,0,50,0,1.0,178.09600068081636,0,SUCCESS
sampling,60008,dropout,0,50,0|1,1.0,189.41569301558775,0,SUCCESS
sampling,60008,dropout,0,50,0|2,1.0,156.31956624487066,1,SUCCESS
sampling,60008,dropout,0,50,1,1.0,229.10511880583363,0,SUCCESS
sampling,60008,dropout,0,50,1|2,1.0,207.32868493261049,0,SUCCESS
sampling,60008,dropout,0,50,2,1.0,195.36740943112818,0,SUCCESS
sampling,60008,dropout,0,70,0,1.0,217.07497962962952,0,SUCCESS
sampling,60008,dropout,0,70,0|1,1.0,217.91791580118297,0,SUCCESS
sampling,60008,dropout,0,70,0|2,1.0,208.39644319127547,0,SUCCESS
sampling,60008,dropout,0,70,1,1.0,217.98677967637195,0,SUCCESS
sampling,60008,dropout,0,70,1|2,1.0,209.30824343516724,0,SUCCESS
sampling,60008,dropout,0,70,2,1.0,208.4653069695487,0,SUCCESS
sampling,60008,dropout,0,90,0,1.0,208.59336031148268,0,SUCCESS
sampling,60008,dropout,0,90,0|1,1.0,208.46030329885252,0,SUCCESS
sampling,60008,dropout,0,90,0|2,1.0,202.86202428945398,0,SUCCESS
sampling,60008,dropout,0,90,1,1.0,217.0107862450095,0,SUCCESS
sampling,60008,dropout,0,90,1|2,1.0,211.27945055703458,0,SUCCESS
sampling,60008,dropout,0,90,2,1.0,211.41250764335564,0,SUCCESS
sampling,60008,obs_noise,0,10,0,0.05,207.16867464726238,0,SUCCESS
sampling,60008,obs_noise,0,10,0|1,0.05,224.51541870448273,0,SUCCESS
sampling,60008,obs_noise,0,10,0|2,0.05,224.71273661342275,0,SUCCESS
sampling,60008,obs_noise,0,10,1,0.05,222.23911917081568,0,SUCCESS
sampling,60008,obs_noise,0,10,1|2,0.05,224.01452265889384,0,SUCCESS
sampling,60008,obs_noise,0,10,2,0.05,198.69101122758002,0,SUCCESS
sampling,60008,obs_noise,0,30,0,0.05,223.51299232325982,0,SUCCESS
sampling,60008,obs_noise,0,30,0|1,0.05,222.0088992234305,0,SUCCESS
sampling,60008,obs_noise,0,30,0|2,0.05,200.0364126381901,0,SUCCESS
sampling,60008,obs_noise,0,30,1,0.05,218.99463942679722,0,SUCCESS
sampling,60008,obs_noise,0,30,1|2,0.05,210.35818731917243,0,SUCCESS
sampling,60008,obs_noise,0,30,2,0.05,181.51651038063574,0,SUCCESS
sampling,60008,obs_noise,0,50,0,0.05,224.8292368962866,0,SUCCESS
sampling,60008,obs_noise,0,50,0|1,0.05,219.39711743830412,0,SUCCESS
sampling,60008,obs_noise,0,50,0|2,0.05,209.32721867783403,0,SUCCESS
sampling,60008,obs_noise,0,50,1,0.05,218.03528007174464,0,SUCCESS
sampling,60008,obs_noise,0,50,1|2,0.05,206.24887970612326,0,SUCCESS
sampling,60008,obs_noise,0,50,2,0.05,204.47155927063432,0,SUCCESS
sampling,60008,obs_noise,0,70,0,0.05,217.5691612195369,0,SUCCESS
sampling,60008,obs_noise,0,70,0|1,0.05,217.3726280922565,0,SUCCESS
sampling,60008,obs_noise,0,70,0|2,0.05,219.11206715797016,0,SUCCESS
sampling,60008,obs_noise,0,70,1,0.05,217.61316862866806,0,SUCCESS
sampling,60008,obs_noise,0,70,1|2,0.05,219.54967568343272,0,SUCCESS
sampling,60008,obs_noise,0,70,2,0.05,216.95517321712396,0,SUCCESS
sampling,60008,obs_noise,0,90,0,0.05,215.74666073884873,0,SUCCESS
sampling,60008,obs_noise,0,90,0|1,0.05,215.66396583979076,0,SUCCESS
sampling,60008,obs_noise,0,90,0|2,0.05,215.88116793301015,0,SUCCESS
sampling,60008,obs_noise,0,90,1,0.05,217.1601463738043,0,SUCCESS
sampling,60008,obs_noise,0,90,1|2,0.05,217.3642127908679,0,SUCCESS
sampling,60008,obs_noise,0,90,2,0.05,215.4248539504042,0,SUCCESS
sampling,60008,obs_noise,1,10,0,0.1,202.1531667456802,0,SUCCESS
sampling,60008,obs_noise,1,10,0|1,0.1,195.12991468359178,0,SUCCESS
sampling,60008,obs_noise,1,10,0|2,0.1,162.64128742099274,0,SUCCESS
sampling,60008,obs_noise,1,10,1,0.1,221.7891024944256,0,SUCCESS
sampling,60008,obs_noise,1,10,1|2,0.1,157.01668354636695,1,SUCCESS
sampling,60008,obs_noise,1,10,2,0.1,171.33941541479726,0,SUCCESS
sampling,60008,obs_noise,1,30,0,0.1,225.36707238072268,0,SUCCESS
sampling,60008,obs_noise,1,30,0|1,0.1,221.07842420734232,0,SUCCESS
sampling,60008,obs_noise,1,30,0|2,0.1,195.7116939724947,0,SUCCESS
sampling,60008,obs_noise,1,30,1,0.1,217.99701893712336,0,SUCCESS
sampling,60008,obs_noise,1,30,1|2,0.1,187.9640888463473,0,SUCCESS
sampling,60008,obs_noise,1,30,2,0.1,182.34260391928547,0,SUCCESS
sampling,60008,obs_noise,1,50,0,0.1,228.10562457883498,0,SUCCESS
sampling,60008,obs_noise,1,50,0|1,0.1,224.6798232740548,0,SUCCESS
sampling,60008,obs_noise,1,50,0|2,0.1,218.2514865341509,0,SUCCESS
sampling,60008,obs_noise,1,50,1,0.1,217.64903030321875,0,SUCCESS
sampling,60008,obs_noise,1,50,1|2,0.1,211.876308573992,0,SUCCESS
sampling,60008,obs_noise,1,50,2,0.1,223.76141715094855,0,SUCCESS
sampling,60008,obs_noise,1,70,0,0.1,215.94944316215697,0,SUCCESS
sampling,60008,obs_noise,1,70,0|1,0.1,214.7610341591353,0,SUCCESS
sampling,60008,obs_noise,1,70,0|2,0.1,219.20197724738682,0,SUCCESS
sampling,60008,obs_noise,1,70,1,0.1,217.26195578224724,0,SUCCESS
sampling,60008,obs_noise,1,70,1|2,0.1,221.92184301595262,0,SUCCESS
sampling,60008,obs_noise,1,70,2,0.1,217.31657664744125,0,SUCCESS
sampling,60008,obs_noise,1,90,0,0.1,215.6951211985579,0,SUCCESS
sampling,60008,obs_noise,1,90,0|1,0.1,216.87418720965798,0,SUCCESS
sampling,60008,obs_noise,1,90,0|2,0.1,220.54404793925642,0,SUCCESS
sampling,60008,obs_noise,1,90,1,0.1,217.1365872387687,0,SUCCESS
sampling,60008,obs_noise,1,90,1|2,0.1,220.65429900785966,0,SUCCESS
sampling,60008,obs_noise,1,90,2,0.1,213.3850043114653,0,SUCCESS
sampling,60008,obs_noise,2,10,0,0.2,196.92568260699045,0,SUCCESS
sampling,60008,obs_noise,2,10,0|1,0.2,204.02156641359602,0,SUCCESS
sampling,60008,obs_noise,2,10,0|2,0.2,201.04732752738346,0,SUCCESS
sampling,60008,obs_noise,2,10,1,0.2,211.9113146546606,0,SUCCESS
sampling,60008,obs_noise,2,10,1|2,0.2,203.81881450529335,0,SUCCESS
sampling,60008,obs_noise,2,10,2,0.2,210.589365625754,0,SUCCESS
sampling,60008,obs_noise,2,30,0,0.2,228.6394007205963,0,SUCCESS
sampling,60008,obs_noise,2,30,0|1,0.2,222.63250306231203,0,SUCCESS
sampling,60008,obs_noise,2,30,0|2,0.2,200.6287056969304,0,SUCCESS
sampling,60008,obs_noise,2,30,1,0.2,217.2810758370906,0,SUCCESS
sampling,60008,obs_noise,2,30,1|2,0.2,201.3837682219455,0,SUCCESS
sampling,60008,obs_noise,2,30,2,0.2,158.89731613951153,1,SUCCESS
sampling,60008,obs_noise,2,50,0,0.2,223.5322948661924,0,SUCCESS
sampling,60008,obs_noise,2,50,0|1,0.2,173.32378938101465,0,SUCCESS
sampling,60008,obs_noise,2,50,0|2,0.2,175.43005449936027,0,SUCCESS
sampling,60008,obs_noise,2,50,1,0.2,209.7385220148135,0,SUCCESS
sampling,60008,obs_noise,2,50,1|2,0.2,211.9360971368078,0,SUCCESS
sampling,60008,obs_noise,2,50,2,0.2,212.50395739870146,0,SUCCESS
sampling,60008,obs_noise,2,70,0,0.2,215.4671158126148,0,SUCCESS
sampling,60008,obs_noise,2,70,0|1,0.2,216.3417882839567,0,SUCCESS
sampling,60008,obs_noise,2,70,0|2,0.2,222.12372652842896,0,SUCCESS
sampling,60008,obs_noise,2,70,1,0.2,217.33192848722683,0,SUCCESS
sampling,60008,obs_noise,2,70,1|2,0.2,223.2645667908364,0,SUCCESS
sampling,60008,obs_noise,2,70,2,0.2,219.92124913491716,0,SUCCESS
sampling,60008,obs_noise,2,90,0,0.2,214.04887929525285,0,SUCCESS
sampling,60008,obs_noise,2,90,0|1,0.2,215.41778210272605,0,SUCCESS
sampling,60008,obs_noise,2,90,0|2,0.2,213.88425801428093,0,SUCCESS
sampling,60008,obs_noise,2,90,1,0.2,217.0666685335018,0,SUCCESS
sampling,60008,obs_noise,2,90,1|2,0.2,215.44566931728332,0,SUCCESS
sampling,60008,obs_noise,2,90,2,0.2,215.2402888235083,0,SUCCESS
sampling,60008,obs_noise,3,10,0,0.4,195.6906347685872,0,SUCCESS
sampling,60008,obs_noise,3,10,0|1,0.4,204.93564940438955,0,SUCCESS
sampling,60008,obs_noise,3,10,0|2,0.4,217.56363025994506,0,SUCCESS
sampling,60008,obs_noise,3,10,1,0.4,211.1594911157299,0,SUCCESS
sampling,60008,obs_noise,3,10,1|2,0.4,211.1243008597594,0,SUCCESS
sampling,60008,obs_noise,3,10,2,0.4,200.42489556489454,0,SUCCESS
sampling,60008,obs_noise,3,30,0,0.4,209.8350828707189,0,SUCCESS
sampling,60008,obs_noise,3,30,0|1,0.4,209.9288066678855,0,SUCCESS
sampling,60008,obs_noise,3,30,0|2,0.4,192.4883590854588,0,SUCCESS
sampling,60008,obs_noise,3,30,1,0.4,241.0337360179983,0,SUCCESS
sampling,60008,obs_noise,3,30,1|2,0.4,208.88498968430213,0,SUCCESS
sampling,60008,obs_noise,3,30,2,0.4,201.8638133630011,0,SUCCESS
sampling,60008,obs_noise,3,50,0,0.4,187.6736145754403,0,SUCCESS
sampling,60008,obs_noise,3,50,0|1,0.4,190.73798785425606,0,SUCCESS
sampling,60008,obs_noise,3,50,0|2,0.4,179.66291556082433,0,SUCCESS
sampling,60008,obs_noise,3,50,1,0.4,222.4182958782767,0,SUCCESS
sampling,60008,obs_noise,3,50,1|2,0.4,209.8733657295088,0,SUCCESS
sampling,60008,obs_noise,3,50,2,0.4,207.99111583012564,0,SUCCESS
sampling,60008,obs_noise,3,70,0,0.4,217.20130873336166,0,SUCCESS
sampling,60008,obs_noise,3,70,0|1,0.4,215.34583559304883,0,SUCCESS
sampling,60008,obs_noise,3,70,0|2,0.4,220.30113551842805,0,SUCCESS
sampling,60008,obs_noise,3,70,1,0.4,218.3464998046984,0,SUCCESS
sampling,60008,obs_noise,3,70,1|2,0.4,222.8308683152427,0,SUCCESS
sampling,60008,obs_noise,3,70,2,0.4,215.55990640478558,0,SUCCESS
sampling,60008,obs_noise,3,90,0,0.4,214.02780420672207,0,SUCCESS
sampling,60008,obs_noise,3,90,0|1,0.4,214.7462108956097,0,SUCCESS
sampling,60008,obs_noise,3,90,0|2,0.4,211.18475599180965,0,SUCCESS
sampling,60008,obs_noise,3,90,1,0.4,217.0727513962338,0,SUCCESS
sampling,60008,obs_noise,3,90,1|2,0.4,213.3711889382248,0,SUCCESS
sampling,60008,obs_noise,3,90,2,0.4,214.0822352249088,0,SUCCESS
sampling,60009,act_delay,0,10,0,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,10,1,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,10,2,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,30,0,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,30,1,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,30,2,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,50,0,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,50,1,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,50,2,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,70,0,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,70,1,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,70,2,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,90,0,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,90,1,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_delay,0,90,2,1.0,48.198929142368684,1,SUCCESS
sampling,60009,act_drop,0,10,0,0.1,42.42020349034297,1,SUCCESS
sampling,60009,act_drop,0,10,1,0.1,47.1548820094814,1,SUCCESS
sampling,60009,act_drop,0,10,2,0.1,48.20775126081651,1,SUCCESS
sampling,60009,act_drop,0,30,0,0.1,40.36854466332724,1,SUCCESS
sampling,60009,act_drop,0,30,1,0.1,48.1940582760061,1,SUCCESS
sampling,60009,act_drop,0,30,2,0.1,48.244056752173606,1,SUCCESS
sampling,60009,act_drop,0,50,0,0.1,71.25850841975068,1,SUCCESS
sampling,60009,act_drop,0,50,1,0.1,48.1895636757489,1,SUCCESS
sampling,60009,act_drop,0,50,2,0.1,48.20217079166912,1,SUCCESS
sampling,60009,act_drop,0,70,0,0.1,47.85634695732904,1,SUCCESS
sampling,60009,act_drop,0,70,1,0.1,48.20825372666775,1,SUCCESS
sampling,60009,act_drop,0,70,2,0.1,48.20202539065838,1,SUCCESS
sampling,60009,act_drop,0,90,0,0.1,48.198929142368684,1,SUCCESS
sampling,60009,act_drop,0,90,1,0.1,48.198929142368684,1,SUCCESS
sampling,60009,act_drop,0,90,2,0.1,48.198929142368684,1,SUCCESS
sampling,60009,act_drop,1,10,0,0.3,37.231114117348106,1,SUCCESS
sampling,60009,act_drop,1,10,1,0.3,47.42212295993546,1,SUCCESS
sampling,60009,act_drop,1,10,2,0.3,48.19081256902143,1,SUCCESS
sampling,60009,act_drop,1,30,0,0.3,31.33091945161243,1,SUCCESS
sampling,60009,act_drop,1,30,1,0.3,47.8161533395564,1,SUCCESS
sampling,60009,act_drop,1,30,2,0.3,48.36785888523548,1,SUCCESS
sampling,60009,act_drop,1,50,0,0.3,85.66997800829334,1,SUCCESS
sampling,60009,act_drop,1,50,1,0.3,48.207816877213986,1,SUCCESS
sampling,60009,act_drop,1,50,2,0.3,48.19264589991951,1,SUCCESS
sampling,60009,act_drop,1,70,0,0.3,48.061792418919026,1,SUCCESS
sampling,60009,act_drop,1,70,1,0.3,48.24578512219057,1,SUCCESS
sampling,60009,act_drop,1,70,2,0.3,48.18875559464948,1,SUCCESS
sampling,60009,act_drop,1,90,0,0.3,47.969059244936375,1,SUCCESS
sampling,60009,act_drop,1,90,1,0.3,48.1991375686365,1,SUCCESS
sampling,60009,act_drop,1,90,2,0.3,48.20354253969151,1,SUCCESS
sampling,60009,act_noise,0,10,0,0.05,48.61409812998802,1,SUCCESS
sampling,60009,act_noise,0,10,1,0.05,48.02826264287512,1,SUCCESS
sampling,60009,act_noise,0,10,2,0.05,48.19777422934783,1,SUCCESS
sampling,60009,act_noise,0,30,0,0.05,48.6547062181924,1,SUCCESS
sampling,60009,act_noise,0,30,1,0.05,47.51183435955579,1,SUCCESS
sampling,60009,act_noise,0,30,2,0.05,48.198754643417374,1,SUCCESS
sampling,60009,act_noise,0,50,0,0.05,56.07670367848357,1,SUCCESS
sampling,60009,act_noise,0,50,1,0.05,48.198834272989984,1,SUCCESS
sampling,60009,act_noise,0,50,2,0.05,48.19894253341465,1,SUCCESS
sampling,60009,act_noise,0,70,0,0.05,48.545091298672446,1,SUCCESS
sampling,60009,act_noise,0,70,1,0.05,48.19890452951847,1,SUCCESS
sampling,60009,act_noise,0,70,2,0.05,48.198270750156894,1,SUCCESS
sampling,60009,act_noise,0,90,0,0.05,48.252662193191895,1,SUCCESS
sampling,60009,act_noise,0,90,1,0.05,48.19892460801282,1,SUCCESS
sampling,60009,act_noise,0,90,2,0.05,48.20307950135782,1,SUCCESS
sampling,60009,act_noise,1,10,0,0.2,76.19602540599578,1,SUCCESS
sampling,60009,act_noise,1,10,1,0.2,44.97117511394124,1,SUCCESS
sampling,60009,act_noise,1,10,2,0.2,48.19625239498157,1,SUCCESS
sampling,60009,act_noise,1,30,0,0.2,49.15541627294181,1,SUCCESS
sampling,60009,act_noise,1,30,1,0.2,47.2436757548599,1,SUCCESS
sampling,60009,act_noise,1,30,2,0.2,48.204641195219324,1,SUCCESS
sampling,60009,act_noise,1,50,0,0.2,49.38353672845449,1,SUCCESS
sampling,60009,act_noise,1,50,1,0.2,48.182789505920596,1,SUCCESS
sampling,60009,act_noise,1,50,2,0.2,48.202987681811805,1,SUCCESS
sampling,60009,act_noise,1,70,0,0.2,48.5560523499106,1,SUCCESS
sampling,60009,act_noise,1,70,1,0.2,48.1867429789728,1,SUCCESS
sampling,60009,act_noise,1,70,2,0.2,48.21213647247612,1,SUCCESS
sampling,60009,act_noise,1,90,0,0.2,48.73108041653484,1,SUCCESS
sampling,60009,act_noise,1,90,1,0.2,48.19890004421802,1,SUCCESS
sampling,60009,act_noise,1,90,2,0.2,48.20242667019363,1,SUCCESS
sampling,60009,dropout,0,10,0,1.0,44.97465539459891,1,SUCCESS
sampling,60009,dropout,0,10,0|1,1.0,44.366317979089324,1,SUCCESS
sampling,60009,dropout,0,10,0|2,1.0,44.976969548532566,1,SUCCESS
sampling,60009,dropout,0,10,1,1.0,47.590591928920695,1,SUCCESS
sampling,60009,dropout,0,10,1|2,1.0,47.60394156080099,1,SUCCESS
sampling,60009,dropout,0,10,2,1.0,48.20764511838104,1,SUCCESS
sampling,60009,dropout,0,30,0,1.0,29.112389948767145,1,SUCCESS
sampling,60009,dropout,0,30,0|1,1.0,27.658846287807123,1,SUCCESS
sampling,60009,dropout,0,30,0|2,1.0,29.10571694114799,1,SUCCESS
sampling,60009,dropout,0,30,1,1.0,46.74538547168392,1,SUCCESS
sampling,60009,dropout,0,30,1|2,1.0,46.740115090598806,1,SUCCESS
sampling,60009,dropout,0,30,2,1.0,48.19365868839566,1,SUCCESS
sampling,60009,dropout,0,50,0,1.0,78.22316845466047,1,SUCCESS
sampling,60009,dropout,0,50,0|1,1.0,78.37332618464993,1,SUCCESS
sampling,60009,dropout,0,50,0|2,1.0,78.21351178440241,1,SUCCESS
sampling,60009,dropout,0,50,1,1.0,48.349087096833394,1,SUCCESS
sampling,60009,dropout,0,50,1|2,1.0,48.33943518949147,1,SUCCESS
sampling,60009,dropout,0,50,2,1.0,48.189272526334605,1,SUCCESS
sampling,60009,dropout,0,70,0,1.0,55.70176272232982,1,SUCCESS
sampling,60009,dropout,0,70,0|1,1.0,55.69833654667832,1,SUCCESS
sampling,60009,dropout,0,70,0|2,1.0,55.690583986224624,1,SUCCESS
sampling,60009,dropout,0,70,1,1.0,48.19550292020915,1,SUCCESS
sampling,60009,dropout,0,70,1|2,1.0,48.18432411153378,1,SUCCESS
sampling,60009,dropout,0,70,2,1.0,48.187750333123745,1,SUCCESS
sampling,60009,dropout,0,90,0,1.0,47.74764419933797,1,SUCCESS
sampling,60009,dropout,0,90,0|1,1.0,47.747447875407374,1,SUCCESS
sampling,60009,dropout,0,90,0|2,1.0,47.73766193260542,1,SUCCESS
sampling,60009,dropout,0,90,1,1.0,48.19873269707648,1,SUCCESS
sampling,60009,dropout,0,90,1|2,1.0,48.188750423424494,1,SUCCESS
sampling,60009,dropout,0,90,2,1.0,48.18894686891315,1,SUCCESS
sampling,60009,obs_noise,0,10,0,0.05,49.718551493095106,1,SUCCESS
sampling,60009,obs_noise,0,10,0|1,0.05,41.68141138890735,1,SUCCESS
sampling,60009,obs_noise,0,10,0|2,0.05,45.39468954417032,1,SUCCESS
sampling,60009,obs_noise,0,10,1,0.05,54.39870726447086,1,SUCCESS
sampling,60009,obs_noise,0,10,1|2,0.05,45.64296158245986,1,SUCCESS
sampling,60009,obs_noise,0,10,2,0.05,48.2110939328378,1,SUCCESS
sampling,60009,obs_noise,0,30,0,0.05,58.50557039093853,1,SUCCESS
sampling,60009,obs_noise,0,30,0|1,0.05,48.64358503617706,1,SUCCESS
sampling,60009,obs_noise,0,30,0|2,0.05,49.085832970182764,1,SUCCESS
sampling,60009,obs_noise,0,30,1,0.05,47.05507744693521,1,SUCCESS
sampling,60009,obs_noise,0,30,1|2,0.05,48.10401850053578,1,SUCCESS
sampling,60009,obs_noise,0,30,2,0.05,48.2136142073125,1,SUCCESS
sampling,60009,obs_noise,0,50,0,0.05,50.2525125365313,1,SUCCESS
sampling,60009,obs_noise,0,50,0|1,0.05,47.62268711120521,1,SUCCESS
sampling,60009,obs_noise,0,50,0|2,0.05,47.67065188634194,1,SUCCESS
sampling,60009,obs_noise,0,50,1,0.05,48.20831116247439,1,SUCCESS
sampling,60009,obs_noise,0,50,1|2,0.05,48.30400359715452,1,SUCCESS
sampling,60009,obs_noise,0,50,2,0.05,48.20448276893228,1,SUCCESS
sampling,60009,obs_noise,0,70,0,0.05,52.89198988576425,1,SUCCESS
sampling,60009,obs_noise,0,70,0|1,0.05,48.32124374894636,1,SUCCESS
sampling,60009,obs_noise,0,70,0|2,0.05,48.342475102815,1,SUCCESS
sampling,60009,obs_noise,0,70,1,0.05,48.19907053910799,1,SUCCESS
sampling,60009,obs_noise,0,70,1|2,0.05,48.2136907176415,1,SUCCESS
sampling,60009,obs_noise,0,70,2,0.05,48.19976765859508,1,SUCCESS
sampling,60009,obs_noise,0,90,0,0.05,48.06045968851129,1,SUCCESS
sampling,60009,obs_noise,0,90,0|1,0.05,48.00707902456986,1,SUCCESS
sampling,60009,obs_noise,0,90,0|2,0.05,48.00765666249379,1,SUCCESS
sampling,60009,obs_noise,0,90,1,0.05,48.198802004640925,1,SUCCESS
sampling,60009,obs_noise,0,90,1|2,0.05,48.199609233752085,1,SUCCESS
sampling,60009,obs_noise,0,90,2,0.05,48.19912581639244,1,SUCCESS
sampling,60009,obs_noise,1,10,0,0.1,83.65695907571222,1,SUCCESS
sampling,60009,obs_noise,1,10,0|1,0.1,58.37951490592857,1,SUCCESS
sampling,60009,obs_noise,1,10,0|2,0.1,48.328839929269066,1,SUCCESS
sampling,60009,obs_noise,1,10,1,0.1,44.059400241968326,1,SUCCESS
sampling,60009,obs_noise,1,10,1|2,0.1,47.19140649744077,1,SUCCESS
sampling,60009,obs_noise,1,10,2,0.1,48.16682766331803,1,SUCCESS
sampling,60009,obs_noise,1,30,0,0.1,44.890838863910446,1,SUCCESS
sampling,60009,obs_noise,1,30,0|1,0.1,57.174500522120255,1,SUCCESS
sampling,60009,obs_noise,1,30,0|2,0.1,57.96324796586328,1,SUCCESS
sampling,60009,obs_noise,1,30,1,0.1,47.84799873452682,1,SUCCESS
sampling,60009,obs_noise,1,30,1|2,0.1,48.292343497830984,1,SUCCESS
sampling,60009,obs_noise,1,30,2,0.1,48.55735004601149,1,SUCCESS
sampling,60009,obs_noise,1,50,0,0.1,53.539924841808215,1,SUCCESS
sampling,60009,obs_noise,1,50,0|1,0.1,49.25547545951258,1,SUCCESS
sampling,60009,obs_noise,1,50,0|2,0.1,49.30578702164155,1,SUCCESS
sampling,60009,obs_noise,1,50,1,0.1,48.233416875133,1,SUCCESS
sampling,60009,obs_noise,1,50,1|2,0.1,48.36673501820076,1,SUCCESS
sampling,60009,obs_noise,1,50,2,0.1,48.20119502743239,1,SUCCESS
sampling,60009,obs_noise,1,70,0,0.1,63.451103287712044,1,SUCCESS
sampling,60009,obs_noise,1,70,0|1,0.1,54.590932326058805,1,SUCCESS
sampling,60009,obs_noise,1,70,0|2,0.1,54.62401439171674,1,SUCCESS
sampling,60009,obs_noise,1,70,1,0.1,48.18697736334332,1,SUCCESS
sampling,60009,obs_noise,1,70,1|2,0.1,48.21185813406089,1,SUCCESS
sampling,60009,obs_noise,1,70,2,0.1,48.1982278680606,1,SUCCESS
sampling,60009,obs_noise,1,90,0,0.1,48.29289256976506,1,SUCCESS
sampling,60009,obs_noise,1,90,0|1,0.1,48.13760644289039,1,SUCCESS
sampling,60009,obs_noise,1,90,0|2,0.1,48.163695206704574,1,SUCCESS
sampling,60009,obs_noise,1,90,1,0.1,48.19873706169062,1,SUCCESS
sampling,60009,obs_noise,1,90,1|2,0.1,48.22530737553359,1,SUCCESS
sampling,60009,obs_noise,1,90,2,0.1,48.200498642973685,1,SUCCESS
sampling,60009,obs_noise,2,10,0,0.2,58.2506185537746,1,SUCCESS
sampling,60009,obs_noise,2,10,0|1,0.2,73.73470868207244,1,SUCCESS
sampling,60009,obs_noise,2,10,0|2,0.2,78.79926401547539,1,SUCCESS
sampling,60009,obs_noise,2,10,1,0.2,44.13347843330291,1,SUCCESS
sampling,60009,obs_noise,2,10,1|2,0.2,46.18861211187675,1,SUCCESS
sampling,60009,obs_noise,2,10,2,0.2,48.18548812003144,1,SUCCESS
sampling,60009,obs_noise,2,30,0,0.2,35.158463798234884,1,SUCCESS
sampling,60009,obs_noise,2,30,0|1,0.2,47.901968586107984,1,SUCCESS
sampling,60009,obs_noise,2,30,0|2,0.2,48.46039679104632,1,SUCCESS
sampling,60009,obs_noise,2,30,1,0.2,49.50179003523522,1,SUCCESS
sampling,60009,obs_noise,2,30,1|2,0.2,57.86319112052024,1,SUCCESS
sampling,60009,obs_noise,2,30,2,0.2,49.800761543696694,1,SUCCESS
sampling,60009,obs_noise,2,50,0,0.2,83.32385482724851,1,SUCCESS
sampling,60009,obs_noise,2,50,0|1,0.2,82.17134187166607,1,SUCCESS
sampling,60009,obs_noise,2,50,0|2,0.2,82.13975537051519,1,SUCCESS
sampling,60009,obs_noise,2,50,1,0.2,48.2787387697955,1,SUCCESS
sampling,60009,obs_noise,2,50,1|2,0.2,48.30648546590885,1,SUCCESS
sampling,60009,obs_noise,2,50,2,0.2,48.21364106509634,1,SUCCESS
sampling,60009,obs_noise,2,70,0,0.2,68.01394334635359,1,SUCCESS
sampling,60009,obs_noise,2,70,0|1,0.2,69.90896796636639,1,SUCCESS
sampling,60009,obs_noise,2,70,0|2,0.2,69.92873281925529,1,SUCCESS
sampling,60009,obs_noise,2,70,1,0.2,48.18206129750513,1,SUCCESS
sampling,60009,obs_noise,2,70,1|2,0.2,48.182681325733824,1,SUCCESS
sampling,60009,obs_noise,2,70,2,0.2,48.19997072604917,1,SUCCESS
sampling,60009,obs_noise,2,90,0,0.2,48.494445275677094,1,SUCCESS
sampling,60009,obs_noise,2,90,0|1,0.2,47.74765579113489,1,SUCCESS
sampling,60009,obs_noise,2,90,0|2,0.2,47.74665844498247,1,SUCCESS
sampling,60009,obs_noise,2,90,1,0.2,48.19867409065671,1,SUCCESS
sampling,60009,obs_noise,2,90,1|2,0.2,48.19769112082838,1,SUCCESS
sampling,60009,obs_noise,2,90,2,0.2,48.19466843451107,1,SUCCESS
sampling,60009,obs_noise,3,10,0,0.4,70.81641440011381,1,SUCCESS
sampling,60009,obs_noise,3,10,0|1,0.4,44.486652407928716,1,SUCCESS
sampling,60009,obs_noise,3,10,0|2,0.4,60.33194370080048,1,SUCCESS
