geometry,seed,k,e_total,v_direct,v_denial,v_denial_raw,route_changed
mid_low_hit,8,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,9,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,9,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,9,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,10,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,10,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,10,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,11,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,11,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,11,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,12,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,12,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,12,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,13,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,13,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,13,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,14,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,14,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,14,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,15,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,15,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,15,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,16,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,16,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,16,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,17,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,17,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,17,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,18,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,18,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,18,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,19,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,19,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,19,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,20,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
