unit_id,track,task,method,attempted,status,reason,exception_type,exception_message,trace_path,sim_queries,sim_steps,wall_seconds,payload
A_state_sampling_187,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0006537437438964844, ""16"": 2.5302287936210632, ""64"": 2.534853994846344}}"
rand_balance_183,A0,balance,random_policy,1,SUCCESS,,,,,0,90,0.0,"{""return"": -46.75090026855469}"
rand_balance_184,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -6.597908020019531}"
rand_balance_185,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.0199432373046875}"
rand_balance_186,A0,balance,random_policy,1,SUCCESS,,,,,0,68,0.0,"{""return"": -42.81230163574219}"
rand_balance_187,A0,balance,random_policy,1,SUCCESS,,,,,0,53,0.0,"{""return"": -34.89198303222656}"
rand_balance_188,A0,balance,random_policy,1,SUCCESS,,,,,0,37,0.0,"{""return"": -36.6932373046875}"
rand_balance_189,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.349700927734375}"
rand_balance_190,A0,balance,random_policy,1,SUCCESS,,,,,0,83,0.0,"{""return"": -47.86651611328125}"
rand_balance_191,A0,balance,random_policy,1,SUCCESS,,,,,0,73,0.0,"{""return"": -42.019500732421875}"
rand_balance_192,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.0059967041015625}"
rand_balance_193,A0,balance,random_policy,1,SUCCESS,,,,,0,81,0.0,"{""return"": -40.738494873046875}"
rand_balance_194,A0,balance,random_policy,1,SUCCESS,,,,,0,68,0.0,"{""return"": -43.68651580810547}"
rand_balance_195,A0,balance,random_policy,1,SUCCESS,,,,,0,44,0.0,"{""return"": -42.87103271484375}"
rand_balance_196,A0,balance,random_policy,1,SUCCESS,,,,,0,61,0.0,"{""return"": -39.43290710449219}"
C_gen_sampling_183,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 236.12605677632382, ""fault_return"": 236.12605677632382}"
rand_balance_197,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.634033203125}"
rand_balance_198,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.6690673828125}"
rand_balance_199,A0,balance,random_policy,1,SUCCESS,,,,,0,83,0.0,"{""return"": -36.60516357421875}"
rand_balance_200,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.9314422607421875}"
rand_balance_201,A0,balance,random_policy,1,SUCCESS,,,,,0,61,0.0,"{""return"": -39.55096435546875}"
rand_balance_202,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -7.39874267578125}"
rand_balance_203,A0,balance,random_policy,1,SUCCESS,,,,,0,57,0.0,"{""return"": -48.1988525390625}"
rand_balance_204,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -6.1449737548828125}"
A_state_sampling_188,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 2.726254105567932, ""16"": 6.030241638422012, ""64"": 6.437789440155029}}"
rand_balance_205,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -12.833724975585938}"
rand_balance_206,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.8605194091796875}"
rand_balance_207,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 0.0748443603515625}"
rand_balance_208,A0,balance,random_policy,1,SUCCESS,,,,,0,33,0.0,"{""return"": -39.711456298828125}"
rand_balance_209,A0,balance,random_policy,1,SUCCESS,,,,,0,47,0.0,"{""return"": -46.167755126953125}"
rand_balance_210,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.2034149169921875}"
C_gen_sampling_184,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 170.2346794635107, ""fault_return"": 164.12632471901486}"
rand_balance_211,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.4066696166992188}"
rand_balance_212,A0,balance,random_policy,1,SUCCESS,,,,,0,68,0.0,"{""return"": -44.388336181640625}"
rand_balance_213,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -7.6002960205078125}"
rand_balance_214,A0,balance,random_policy,1,SUCCESS,,,,,0,57,0.0,"{""return"": -43.23143005371094}"
rand_balance_215,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.138397216796875}"
rand_balance_216,A0,balance,random_policy,1,SUCCESS,,,,,0,47,0.0,"{""return"": -45.6888427734375}"
rand_balance_217,A0,balance,random_policy,1,SUCCESS,,,,,0,39,0.0,"{""return"": -33.49134063720703}"
rand_balance_218,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.8016510009765625}"
rand_balance_219,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -37.37480163574219}"
rand_balance_220,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.538360595703125}"
rand_balance_221,A0,balance,random_policy,1,SUCCESS,,,,,0,53,0.0,"{""return"": -34.853187561035156}"
rand_balance_222,A0,balance,random_policy,1,SUCCESS,,,,,0,63,0.0,"{""return"": -38.13835144042969}"
rand_balance_223,A0,balance,random_policy,1,SUCCESS,,,,,0,64,0.0,"{""return"": -33.83404541015625}"
rand_balance_224,A0,balance,random_policy,1,SUCCESS,,,,,0,71,0.0,"{""return"": -33.444671630859375}"
rand_balance_225,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.721771240234375}"
C_gen_sampling_185,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 158.50512127406546, ""fault_return"": 172.68924711752334}"
rand_balance_226,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -11.038833618164062}"
A_state_sampling_189,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 1.3775592148303986, ""16"": 5.673105955123901, ""64"": 5.7042712569236755}}"
rand_balance_227,A0,balance,random_policy,1,SUCCESS,,,,,0,65,0.0,"{""return"": -36.84645080566406}"
rand_balance_228,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.0574493408203125}"
rand_balance_229,A0,balance,random_policy,1,SUCCESS,,,,,0,54,0.0,"{""return"": -35.492591857910156}"
rand_balance_230,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.2308349609375}"
rand_balance_231,A0,balance,random_policy,1,SUCCESS,,,,,0,46,0.0,"{""return"": -45.87117004394531}"
rand_balance_232,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.576446533203125}"
rand_balance_233,A0,balance,random_policy,1,SUCCESS,,,,,0,34,0.0,"{""return"": -42.24531555175781}"
rand_balance_234,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -9.449478149414062}"
rand_balance_235,A0,balance,random_policy,1,SUCCESS,,,,,0,41,0.0,"{""return"": -42.93104553222656}"
rand_balance_236,A0,balance,random_policy,1,SUCCESS,,,,,0,53,0.0,"{""return"": -32.35276794433594}"
rand_balance_237,A0,balance,random_policy,1,SUCCESS,,,,,0,41,0.0,"{""return"": -39.75901794433594}"
rand_balance_238,A0,balance,random_policy,1,SUCCESS,,,,,0,51,0.0,"{""return"": -45.51823425292969}"
rand_balance_239,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -10.0081787109375}"
rand_balance_240,A0,balance,random_policy,1,SUCCESS,,,,,0,61,0.0,"{""return"": -41.73582458496094}"
rand_balance_241,A0,balance,random_policy,1,SUCCESS,,,,,0,28,0.0,"{""return"": -37.27020263671875}"
rand_balance_242,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -7.48004150390625}"
C_gen_sampling_186,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 119.88619774064212, ""fault_return"": 152.1122073880579}"
rand_balance_243,A0,balance,random_policy,1,SUCCESS,,,,,0,77,0.0,"{""return"": -34.51251983642578}"
rand_balance_244,A0,balance,random_policy,1,SUCCESS,,,,,0,41,0.0,"{""return"": -41.39854431152344}"
rand_balance_245,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.4549102783203125}"
rand_balance_246,A0,balance,random_policy,1,SUCCESS,,,,,0,32,0.0,"{""return"": -43.73735046386719}"
rand_balance_247,A0,balance,random_policy,1,SUCCESS,,,,,0,74,0.0,"{""return"": -41.300514221191406}"
rand_balance_248,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.745880126953125}"
rand_balance_249,A0,balance,random_policy,1,SUCCESS,,,,,0,80,0.0,"{""return"": -34.33012390136719}"
rand_balance_250,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -34.84767150878906}"
A_state_sampling_190,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.3815789222717285, ""64"": 1.2755764424800873}}"
rand_balance_251,A0,balance,random_policy,1,SUCCESS,,,,,0,81,0.0,"{""return"": -45.44700622558594}"
rand_balance_252,A0,balance,random_policy,1,SUCCESS,,,,,0,85,0.0,"{""return"": -41.01734161376953}"
rand_balance_253,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -38.98292541503906}"
rand_balance_254,A0,balance,random_policy,1,SUCCESS,,,,,0,74,0.0,"{""return"": -35.27247619628906}"
rand_balance_255,A0,balance,random_policy,1,SUCCESS,,,,,0,66,0.0,"{""return"": -50.78887939453125}"
rand_balance_256,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -39.549774169921875}"
rand_balance_257,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -9.380813598632812}"
rand_balance_258,A0,balance,random_policy,1,SUCCESS,,,,,0,58,0.0,"{""return"": -34.76325988769531}"
rand_balance_259,A0,balance,random_policy,1,SUCCESS,,,,,0,69,0.0,"{""return"": -41.34132385253906}"
C_gen_sampling_187,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 292.2723756702617, ""fault_return"": 283.80513126868755}"
rand_balance_260,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.9524078369140625}"
rand_balance_261,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.4592132568359375}"
rand_balance_262,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -10.821670532226562}"
rand_balance_263,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.1087799072265625}"
rand_balance_264,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.775665283203125}"
rand_balance_265,A0,balance,random_policy,1,SUCCESS,,,,,0,77,0.0,"{""return"": -44.25677490234375}"
rand_balance_266,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.001251220703125}"
rand_balance_267,A0,balance,random_policy,1,SUCCESS,,,,,0,31,0.0,"{""return"": -37.722747802734375}"
rand_balance_268,A0,balance,random_policy,1,SUCCESS,,,,,0,47,0.0,"{""return"": -37.80237579345703}"
rand_balance_269,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.007110595703125}"
rand_balance_270,A0,balance,random_policy,1,SUCCESS,,,,,0,43,0.0,"{""return"": -37.01275634765625}"
rand_balance_271,A0,balance,random_policy,1,SUCCESS,,,,,0,75,0.0,"{""return"": -41.86930847167969}"
rand_balance_272,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.0274810791015625}"
A_state_sampling_191,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.8096798211336136, ""64"": 1.0928501933813095}}"
C_gen_sampling_188,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 138.27183765306958, ""fault_return"": 138.27202630373586}"
rand_balance_273,A0,balance,random_policy,1,SUCCESS,,,,,0,93,0.0,"{""return"": -39.71296691894531}"
rand_balance_274,A0,balance,random_policy,1,SUCCESS,,,,,0,46,0.0,"{""return"": -40.75584411621094}"
rand_balance_275,A0,balance,random_policy,1,SUCCESS,,,,,0,44,0.0,"{""return"": -39.10075378417969}"
rand_balance_276,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.08538818359375}"
rand_balance_277,A0,balance,random_policy,1,SUCCESS,,,,,0,35,0.0,"{""return"": -39.47785949707031}"
rand_balance_278,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.604240417480469}"
rand_balance_279,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.5050277709960938}"
rand_balance_280,A0,balance,random_policy,1,SUCCESS,,,,,0,56,0.0,"{""return"": -34.41316223144531}"
rand_balance_281,A0,balance,random_policy,1,SUCCESS,,,,,0,72,0.0,"{""return"": -45.808868408203125}"
rand_balance_282,A0,balance,random_policy,1,SUCCESS,,,,,0,48,0.0,"{""return"": -38.47416687011719}"
rand_balance_283,A0,balance,random_policy,1,SUCCESS,,,,,0,39,0.0,"{""return"": -38.47174072265625}"
rand_balance_284,A0,balance,random_policy,1,SUCCESS,,,,,0,53,0.0,"{""return"": -49.753761291503906}"
rand_balance_285,A0,balance,random_policy,1,SUCCESS,,,,,0,52,0.0,"{""return"": -35.68409729003906}"
rand_balance_286,A0,balance,random_policy,1,SUCCESS,,,,,0,33,0.0,"{""return"": -42.64306640625}"
rand_balance_287,A0,balance,random_policy,1,SUCCESS,,,,,0,42,0.0,"{""return"": -40.61860656738281}"
rand_balance_288,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -12.762336730957031}"
rand_balance_289,A0,balance,random_policy,1,SUCCESS,,,,,0,42,0.0,"{""return"": -41.89888000488281}"
rand_balance_290,A0,balance,random_policy,1,SUCCESS,,,,,0,66,0.0,"{""return"": -45.27717590332031}"
rand_balance_291,A0,balance,random_policy,1,SUCCESS,,,,,0,59,0.0,"{""return"": -36.006591796875}"
rand_balance_292,A0,balance,random_policy,1,SUCCESS,,,,,0,41,0.0,"{""return"": -32.606964111328125}"
C_gen_sampling_189,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 295.9545106290102, ""fault_return"": 292.9889164975107}"
rand_balance_293,A0,balance,random_policy,1,SUCCESS,,,,,0,81,0.0,"{""return"": -33.076904296875}"
rand_balance_294,A0,balance,random_policy,1,SUCCESS,,,,,0,89,0.0,"{""return"": -47.67182922363281}"
rand_balance_295,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.413482666015625}"
rand_balance_296,A0,balance,random_policy,1,SUCCESS,,,,,0,48,0.0,"{""return"": -40.816314697265625}"
rand_balance_297,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -9.425651550292969}"
rand_balance_298,A0,balance,random_policy,1,SUCCESS,,,,,0,40,0.0,"{""return"": -42.53315734863281}"
rand_balance_299,A0,balance,random_policy,1,SUCCESS,,,,,0,54,0.0,"{""return"": -35.284149169921875}"
A_state_sampling_192,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.06560464203357697, ""16"": 0.2956492602825165, ""64"": 0.3877139165997505}}"
rand_balance_300,A0,balance,random_policy,1,SUCCESS,,,,,0,53,0.0,"{""return"": -39.65167236328125}"
rand_balance_301,A0,balance,random_policy,1,SUCCESS,,,,,0,60,0.0,"{""return"": -45.229888916015625}"
rand_balance_302,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.959877014160156}"
rand_balance_303,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.1105499267578125}"
rand_balance_304,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.9267120361328125}"
rand_balance_305,A0,balance,random_policy,1,SUCCESS,,,,,0,35,0.0,"{""return"": -36.5211181640625}"
rand_balance_306,A0,balance,random_policy,1,SUCCESS,,,,,0,85,0.0,"{""return"": -37.6329345703125}"
rand_balance_307,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.0554962158203125}"
rand_balance_308,A0,balance,random_policy,1,SUCCESS,,,,,0,33,0.0,"{""return"": -42.72367858886719}"
C_gen_sampling_190,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 143.13225974686938, ""fault_return"": 131.87947830991922}"
rand_balance_309,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -8.529991149902344}"
rand_balance_310,A0,balance,random_policy,1,SUCCESS,,,,,0,60,0.0,"{""return"": -39.00105285644531}"
rand_balance_311,A0,balance,random_policy,1,SUCCESS,,,,,0,76,0.0,"{""return"": -38.585838317871094}"
rand_balance_312,A0,balance,random_policy,1,SUCCESS,,,,,0,72,0.0,"{""return"": -38.90338897705078}"
rand_balance_313,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.5486907958984375}"
rand_balance_314,A0,balance,random_policy,1,SUCCESS,,,,,0,60,0.0,"{""return"": -36.00970458984375}"
rand_balance_315,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.42828369140625}"
rand_balance_316,A0,balance,random_policy,1,SUCCESS,,,,,0,46,0.0,"{""return"": -37.42918395996094}"
rand_balance_317,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.894561767578125}"
rand_balance_318,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.1348800659179688}"
rand_balance_319,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.9824371337890625}"
rand_balance_320,A0,balance,random_policy,1,SUCCESS,,,,,0,43,0.0,"{""return"": -38.02519226074219}"
rand_balance_321,A0,balance,random_policy,1,SUCCESS,,,,,0,33,0.0,"{""return"": -39.53416442871094}"
rand_balance_322,A0,balance,random_policy,1,SUCCESS,,,,,0,37,0.0,"{""return"": -43.420440673828125}"
rand_balance_323,A0,balance,random_policy,1,SUCCESS,,,,,0,33,0.0,"{""return"": -40.650787353515625}"
rand_balance_324,A0,balance,random_policy,1,SUCCESS,,,,,0,46,0.0,"{""return"": -39.88865661621094}"
A_state_sampling_193,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0021746456623077393, ""16"": 0.12118595838546753, ""64"": 1.0649027824401855}}"
C_gen_sampling_191,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 124.98846802972548, ""fault_return"": 124.98846802972548}"
rand_balance_325,A0,balance,random_policy,1,SUCCESS,,,,,0,85,0.0,"{""return"": -42.38337707519531}"
rand_balance_326,A0,balance,random_policy,1,SUCCESS,,,,,0,58,0.0,"{""return"": -42.48401641845703}"
rand_balance_327,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -44.167510986328125}"
rand_balance_328,A0,balance,random_policy,1,SUCCESS,,,,,0,42,0.0,"{""return"": -48.72074890136719}"
rand_balance_329,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": 0.463714599609375}"
rand_balance_330,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -4.4225006103515625}"
rand_balance_331,A0,balance,random_policy,1,SUCCESS,,,,,0,55,0.0,"{""return"": -43.19911193847656}"
rand_balance_332,A0,balance,random_policy,1,SUCCESS,,,,,0,73,0.0,"{""return"": -41.48719024658203}"
rand_balance_333,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -9.073196411132812}"
rand_balance_334,A0,balance,random_policy,1,SUCCESS,,,,,0,72,0.0,"{""return"": -33.508026123046875}"
rand_balance_335,A0,balance,random_policy,1,SUCCESS,,,,,0,69,0.0,"{""return"": -44.731201171875}"
rand_balance_336,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.330780029296875}"
rand_balance_337,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.2607269287109375}"
rand_balance_338,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -11.4111328125}"
rand_balance_339,A0,balance,random_policy,1,SUCCESS,,,,,0,66,0.0,"{""return"": -40.11286926269531}"
C_gen_sampling_192,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 275.88012865372, ""fault_return"": 275.88012865372}"
rand_balance_340,A0,balance,random_policy,1,SUCCESS,,,,,0,71,0.0,"{""return"": -38.71234130859375}"
rand_balance_341,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.40911865234375}"
rand_balance_342,A0,balance,random_policy,1,SUCCESS,,,,,0,35,0.0,"{""return"": -42.847503662109375}"
rand_balance_343,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.10284423828125}"
rand_balance_344,A0,balance,random_policy,1,SUCCESS,,,,,0,46,0.0,"{""return"": -46.999053955078125}"
rand_balance_345,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -7.0095062255859375}"
rand_balance_346,A0,balance,random_policy,1,SUCCESS,,,,,0,41,0.0,"{""return"": -39.92445373535156}"
rand_balance_347,A0,balance,random_policy,1,SUCCESS,,,,,0,93,0.0,"{""return"": -44.10401916503906}"
A_state_sampling_194,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.0, ""16"": 0.0, ""64"": 0.5533541142940521}}"
rand_balance_348,A0,balance,random_policy,1,SUCCESS,,,,,0,97,0.0,"{""return"": -49.155120849609375}"
rand_balance_349,A0,balance,random_policy,1,SUCCESS,,,,,0,49,0.0,"{""return"": -37.904296875}"
rand_balance_350,A0,balance,random_policy,1,SUCCESS,,,,,0,79,0.0,"{""return"": -42.8060302734375}"
rand_balance_351,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -6.0260467529296875}"
rand_balance_352,A0,balance,random_policy,1,SUCCESS,,,,,0,84,0.0,"{""return"": -36.08372497558594}"
rand_balance_353,A0,balance,random_policy,1,SUCCESS,,,,,0,69,0.0,"{""return"": -46.55900573730469}"
rand_balance_354,A0,balance,random_policy,1,SUCCESS,,,,,0,52,0.0,"{""return"": -48.244606018066406}"
C_gen_sampling_193,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 145.7573098973071, ""fault_return"": 146.3009289339816}"
rand_balance_355,A0,balance,random_policy,1,SUCCESS,,,,,0,92,0.0,"{""return"": -44.14860534667969}"
rand_balance_356,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.7925262451171875}"
rand_balance_357,A0,balance,random_policy,1,SUCCESS,,,,,0,64,0.0,"{""return"": -41.530517578125}"
rand_balance_358,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.3912200927734375}"
rand_balance_359,A0,balance,random_policy,1,SUCCESS,,,,,0,47,0.0,"{""return"": -40.910247802734375}"
rand_balance_360,A0,balance,random_policy,1,SUCCESS,,,,,0,39,0.0,"{""return"": -36.059417724609375}"
rand_balance_361,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -7.4711151123046875}"
rand_balance_362,A0,balance,random_policy,1,SUCCESS,,,,,0,68,0.0,"{""return"": -46.3751220703125}"
rand_balance_363,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -1.0860443115234375}"
rand_balance_364,A0,balance,random_policy,1,SUCCESS,,,,,0,31,0.0,"{""return"": -38.19575500488281}"
rand_balance_365,A0,balance,random_policy,1,SUCCESS,,,,,0,40,0.0,"{""return"": -38.50804138183594}"
rand_balance_366,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -42.65675354003906}"
rand_balance_367,A0,balance,random_policy,1,SUCCESS,,,,,0,56,0.0,"{""return"": -39.80181884765625}"
rand_balance_368,A0,balance,random_policy,1,SUCCESS,,,,,0,87,0.0,"{""return"": -33.94720458984375}"
rand_balance_369,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.8346405029296875}"
rand_balance_370,A0,balance,random_policy,1,SUCCESS,,,,,0,96,0.0,"{""return"": -39.5416259765625}"
A_state_sampling_195,A,sampling,planning_operator,1,SUCCESS,,,,,0,440,0.0,"{""delta"": {""0"": 0.0, ""4"": 0.5082510709762573, ""16"": 1.1344285011291504, ""64"": 1.1344285011291504}}"
C_gen_sampling_194,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 139.86386889729147, ""fault_return"": 139.86386889729147}"
rand_balance_371,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -6.5282135009765625}"
rand_balance_372,A0,balance,random_policy,1,SUCCESS,,,,,0,56,0.0,"{""return"": -39.263877868652344}"
rand_balance_373,A0,balance,random_policy,1,SUCCESS,,,,,0,44,0.0,"{""return"": -42.979248046875}"
rand_balance_374,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -5.6694488525390625}"
rand_balance_375,A0,balance,random_policy,1,SUCCESS,,,,,0,43,0.0,"{""return"": -42.29681396484375}"
rand_balance_376,A0,balance,random_policy,1,SUCCESS,,,,,0,62,0.0,"{""return"": -48.67964172363281}"
rand_balance_377,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -6.99481201171875}"
rand_balance_378,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.1383056640625}"
rand_balance_379,A0,balance,random_policy,1,SUCCESS,,,,,0,50,0.0,"{""return"": -39.07917022705078}"
rand_balance_380,A0,balance,random_policy,1,SUCCESS,,,,,0,79,0.0,"{""return"": -50.155906677246094}"
rand_balance_381,A0,balance,random_policy,1,SUCCESS,,,,,0,47,0.0,"{""return"": -41.87104797363281}"
rand_balance_382,A0,balance,random_policy,1,SUCCESS,,,,,0,58,0.0,"{""return"": -38.59510803222656}"
rand_balance_383,A0,balance,random_policy,1,SUCCESS,,,,,0,51,0.0,"{""return"": -44.81163024902344}"
rand_balance_384,A0,balance,random_policy,1,SUCCESS,,,,,0,40,0.0,"{""return"": -32.91844940185547}"
rand_balance_385,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -2.7865447998046875}"
rand_balance_386,A0,balance,random_policy,1,SUCCESS,,,,,0,29,0.0,"{""return"": -40.42900085449219}"
rand_balance_387,A0,balance,random_policy,1,SUCCESS,,,,,0,100,0.0,"{""return"": -3.9107666015625}"
