geometry,eta_r,eta_v,grid,iter,n_X,n_Y,V_restricted,LB,UB,rel_gap,br_blue_support,br_red_support,evals
parallel,1.2,1.2,5,35,69,69,9.52427266621843,8.988282553784993,10.62899177715488,0.17226609116193264,23,23,0
parallel,1.2,1.2,5,36,70,70,9.50504961281591,8.693904877898401,10.415398743873968,0.18111361182738403,22,22,0
parallel,1.2,1.2,5,37,71,71,9.524342573299165,8.904269530537603,10.415949868643462,0.15871755204855303,21,21,0
parallel,1.2,1.2,5,38,72,72,9.568185640162156,7.826613564733641,10.480499049422653,0.27736559307016484,21,21,0
parallel,1.2,1.2,5,39,73,73,9.479747853153214,8.665581623483154,10.522503559365363,0.19588305138986875,24,24,0
parallel,1.2,1.2,5,40,74,74,9.499028608215955,9.101307619595516,11.78746309601395,0.28278212301572686,26,26,0
crossing,0.8,0.8,5,1,35,35,-8.381893101006732,-22.193127027558987,6.281869757319251,3.3972035245186034,3,3,0
crossing,0.8,0.8,5,2,36,36,-10.13772238546229,-18.418115655552317,1.1162213927955298,1.926896033014329,4,4,0
crossing,0.8,0.8,5,3,37,37,-8.077767296542916,-17.16607972504207,-3.353162881106836,1.7099919243584574,4,4,0
crossing,0.8,0.8,5,4,38,38,-9.820626006229604,-15.3510381988788,-3.92737866496539,1.1632312977468993,5,5,0
crossing,0.8,0.8,5,5,39,39,-8.329891152869353,-13.91468605099299,-2.923937882612811,1.3194347881237627,5,5,0
crossing,0.8,0.8,5,6,40,40,-9.704731847424764,-19.40869215207493,-5.7587785504493265,1.406521459451528,4,4,0
crossing,0.8,0.8,5,7,41,41,-9.466959095821137,-14.431319238905127,-6.864047234994519,0.7993350269413247,5,5,0
crossing,0.8,0.8,5,8,42,42,-8.817669965514915,-15.488285627242767,-5.358114914026778,1.1488489309346055,5,5,0
crossing,0.8,0.8,5,9,43,43,-9.664531109609566,-14.354293130990976,-4.851160288131861,0.9832999382049721,8,8,0
crossing,0.8,0.8,5,10,44,44,-9.140198825675167,-14.84494705502825,-6.048624974423265,0.9623775421488403,8,8,0
crossing,0.8,0.8,5,11,45,45,-8.810217701570158,-17.62312325270472,-6.991672846307901,1.2067182408559642,6,6,0
crossing,0.8,0.8,5,12,46,46,-9.313784587540567,-11.711386898105186,-7.028870289758734,0.5027512247395594,10,10,0
crossing,0.8,0.8,5,13,47,47,-9.616115842699939,-11.663081557933884,-4.563553812596805,0.7382947399418733,8,8,0
crossing,0.8,0.8,5,14,48,48,-9.398370531009093,-12.029898842009695,-7.315271450263696,0.5016430642088969,9,9,0
crossing,0.8,0.8,5,15,49,49,-9.358566582401586,-10.906800269877237,-7.22238677761115,0.393694211589463,11,11,0
crossing,0.8,0.8,5,16,50,50,-9.372469418698504,-11.281961544060831,-6.717853306249822,0.486969659106639,10,10,0
crossing,0.8,0.8,5,17,51,51,-9.170254361786945,-11.204813450524279,-6.9351823410180655,0.46559571207730593,11,11,0
crossing,0.8,0.8,5,18,52,52,-9.311580297925174,-11.104925120552538,-7.603205477672783,0.3760607255526772,11,11,0
crossing,0.8,0.8,5,19,53,53,-9.33589360414912,-10.717978043584056,-7.3861620255196,0.3568823895533372,14,14,0
crossing,0.8,0.8,5,20,54,54,-9.42048187577793,-11.047659435881213,-7.5446430048437545,0.3718510875801865,13,13,0
crossing,0.8,0.8,5,21,55,55,-9.317163412844685,-10.687378316875872,-8.080504783173902,0.27979261693619345,14,14,0
crossing,0.8,0.8,5,22,56,56,-9.273122748463626,-12.036572238891504,-8.015310807769174,0.43364695369621564,15,15,0
crossing,0.8,0.8,5,23,57,57,-9.31898449523549,-10.59350850160009,-7.816472631004157,0.2979976919175846,14,14,0
crossing,0.8,0.8,5,24,58,58,-9.541017173999656,-10.353858660285645,-8.32803695335792,0.21232764494422227,14,14,0
crossing,0.8,0.8,5,25,59,59,-9.4063310824153,-12.506651059636038,-7.6261323241868535,0.5188546621087035,13,13,0
crossing,0.8,0.8,5,26,60,60,-9.461824182043918,-10.579545377089373,-8.576306763608324,0.21171801282068575,16,16,0
crossing,0.8,0.8,5,27,61,61,-9.317682931573147,-11.264621790092729,-8.324480503918958,0.31554425148027376,16,16,0
crossing,0.8,0.8,5,28,62,62,-9.271075290488245,-10.724298010003205,-8.43894923241064,0.2465030976436188,17,17,0
crossing,0.8,0.8,5,29,63,63,-9.290594387273593,-10.267998411234782,-8.486929462907188,0.1917066738773281,15,15,0
crossing,0.8,0.8,5,30,64,64,-9.2986856756673,-10.31862862883311,-8.701160813621275,0.17394585338489368,15,15,0
crossing,0.8,0.8,5,31,65,65,-9.322960964575394,-9.893266452057421,-8.580651536844787,0.14079378002334222,16,16,0
crossing,0.8,0.8,5,32,66,66,-9.297277913191534,-10.235247371664816,-9.172648506900128,0.11429139525419682,18,18,0
crossing,0.8,0.8,5,33,67,67,-9.332849675141432,-9.998476089694924,-8.551975857510563,0.15499019940685377,18,18,0
crossing,0.8,0.8,5,34,68,68,-9.319472714708251,-9.955255553431742,-8.957572439481595,0.10705360104500078,20,20,0
crossing,0.8,0.8,5,35,69,69,-9.330453099599744,-9.954629295954952,-8.972071883264888,0.1053065057185929,21,21,0
crossing,0.8,0.8,5,36,70,70,-9.353387095133414,-10.049895965086417,-8.635634915206696,0.15120309204518695,17,17,0
crossing,0.8,0.8,5,37,71,71,-9.370083624199307,-9.725615530799587,-9.054978344393891,0.07157216662119201,20,20,0
crossing,0.8,0.8,5,38,72,72,-9.372247615500108,-9.754047359477253,-9.149080831494095,0.06454871369196932,22,22,0
crossing,0.8,0.8,5,39,73,73,-9.378194388507444,-9.717300526891592,-8.926143907467422,0.08436129457859144,21,21,0
crossing,0.8,0.8,5,40,74,74,-9.404965614933895,-9.582599134591298,-9.108499960764942,0.05040945318008896,19,19,0
crossing,0.8,1.2,5,1,35,35,-8.927130238448793,-17.47325191888131,1.1131756091494545,2.0820159481912524,5,5,0
crossing,0.8,1.2,5,2,36,36,-6.503430464931798,-26.982867258465436,3.694305617060351,4.717075555884721,4,4,0
crossing,0.8,1.2,5,3,37,37,-7.771990947336937,-16.238187893100555,0.17566992194497333,2.111924463919984,2,2,0
crossing,0.8,1.2,5,4,38,38,-6.263897097264752,-17.791549975892906,0.7817580559753798,2.9651361993125125,4,4,0
crossing,0.8,1.2,5,5,39,39,-7.785482480273422,-14.286685836139764,2.4403863877919294,2.148495262344261,6,6,0
crossing,0.8,1.2,5,6,40,40,-9.245165225881786,-12.43328353464797,-3.7514281252275627,0.9390697945684738,6,6,0
crossing,0.8,1.2,5,7,41,41,-7.5118819157636905,-11.848930791185886,-4.25272943097195,1.0112248096277048,8,8,0
crossing,0.8,1.2,5,8,42,42,-6.884088224882225,-15.343747190710081,-4.33649866770406,1.5989406532038362,5,5,0
crossing,0.8,1.2,5,9,43,43,-7.332859971194566,-10.160511018718518,-5.647594417761243,0.6154374444193967,8,8,0
crossing,0.8,1.2,5,10,44,44,-7.328533722174722,-11.604938643492254,-5.097830848041323,0.8879140141992776,7,7,0
crossing,0.8,1.2,5,11,45,45,-7.780219678519284,-10.76902202984412,-3.36415590647555,0.9517554040039456,6,6,0
crossing,0.8,1.2,5,12,46,46,-7.305380256869823,-9.82927364512554,-4.971070445192585,0.6650171557277124,8,8,0
crossing,0.8,1.2,5,13,47,47,-7.822868472983932,-9.151400146383171,-4.071012690449322,0.649427696947588,8,8,0
crossing,0.8,1.2,5,14,48,48,-7.518505661674283,-9.592616821723762,-4.546529519532758,0.671155616456276,10,10,0
crossing,0.8,1.2,5,15,49,49,-6.983652343711407,-11.015895408875682,-5.454812360910971,0.7963000983249572,9,9,0
crossing,0.8,1.2,5,16,50,50,-7.244511898351539,-9.27961660906635,-6.0003913902529655,0.4526495731975483,13,13,0
crossing,0.8,1.2,5,17,51,51,-7.425206625312869,-10.138784718721258,-4.550423643681875,0.7526202780658526,10,10,0
crossing,0.8,1.2,5,18,52,52,-7.3956198581314645,-8.847035044895915,-6.41813945359485,0.32842353148134035,13,13,0
crossing,0.8,1.2,5,19,53,53,-7.448587993348857,-9.02045813812742,-6.499550928331047,0.33844095176795824,14,14,0
crossing,0.8,1.2,5,20,54,54,-7.281902779647037,-10.049066436870993,-6.633796637599651,0.46900788195319526,13,13,0
crossing,0.8,1.2,5,21,55,55,-7.416364271552647,-9.189076772009518,-6.18940704172532,0.40446634232762735,14,14,0
crossing,0.8,1.2,5,22,56,56,-7.476536154910771,-9.143825077549154,-7.02433156880945,0.28348602411928003,14,14,0
crossing,0.8,1.2,5,23,57,57,-7.66284413049455,-9.802015664530623,-7.258021175493389,0.33199089603210397,11,11,0
crossing,0.8,1.2,5,24,58,58,-7.576469639573135,-9.373045979947097,-7.237136387333859,0.2819135684853846,15,15,0
crossing,0.8,1.2,5,25,59,59,-7.62287322281464,-9.11323749171807,-7.385697149578026,0.2266258786738912,13,13,0
crossing,0.8,1.2,5,26,60,60,-7.593361656348859,-8.710768075026854,-7.214320027011468,0.19707319573856943,14,14,0
crossing,0.8,1.2,5,27,61,61,-7.615838185155006,-8.472061958366956,-7.341032377595082,0.14851019064145912,16,16,0
crossing,0.8,1.2,5,28,62,62,-7.658480092539153,-8.384585611577997,-7.221394519903335,0.151882759714664,15,15,0
crossing,0.8,1.2,5,29,63,63,-7.612723405325105,-8.410373479157702,-7.402570920152247,0.1323839715889975,19,19,0
crossing,0.8,1.2,5,30,64,64,-7.614889924384531,-8.190469386286058,-7.294426979462437,0.1176697779903946,16,16,0
crossing,0.8,1.2,5,31,65,65,-7.625020799546904,-8.202680399408806,-7.1894467568795895,0.13288273818078303,17,17,0
crossing,0.8,1.2,5,32,66,66,-7.71593602534498,-8.375207714021771,-6.446966294379517,0.24990375935057632,17,17,0
crossing,0.8,1.2,5,33,67,67,-7.6784497329720764,-8.128398748130973,-7.440331684943145,0.08961015401757398,19,19,0
crossing,0.8,1.2,5,34,68,68,-7.6712890555027355,-8.508297657198275,-7.417762291748464,0.14215803335784263,19,19,0
crossing,0.8,1.2,5,35,69,69,-7.693154195845317,-7.952814880792999,-7.5456949626229575,0.05291976578214252,22,22,0
crossing,0.8,1.2,5,36,70,70,-7.685006751729439,-8.151068505603877,-7.6670934794775,0.06297652581989775,21,21,0
crossing,0.8,1.2,5,37,71,71,-7.692969478862742,-8.164104290624051,-7.625530494305374,0.07000857052643539,21,21,0
crossing,0.8,1.2,5,38,72,72,-7.694393807901318,-7.896346840937358,-7.633603164575054,0.03414741731733236,24,24,0
crossing,1.2,0.8,5,1,35,35,11.154166685391491,-4.740205511475294,27.139667972937286,2.858113419280828,5,5,0
crossing,1.2,0.8,5,2,36,36,7.6925532350546995,-2.949005271045537,22.568485773280933,3.317167949913449,3,3,0
crossing,1.2,0.8,5,3,37,37,9.44214386249475,0.6949329348486333,17.66975762577686,1.7977723002457235,5,5,0
crossing,1.2,0.8,5,4,38,38,6.805500770855621,3.032748707533524,19.837156347428436,2.4692389591460113,3,3,0
crossing,1.2,0.8,5,5,39,39,9.423335069510465,1.5034249630652372,13.852495145930655,1.3104776697181524,6,6,0
crossing,1.2,0.8,5,6,40,40,7.232580857825742,2.0837127209761186,11.700101658619117,1.3295930079009,4,4,0
crossing,1.2,0.8,5,7,41,41,7.663115577210837,1.5452467631183946,13.644665897971253,1.5789164358730337,6,6,0
crossing,1.2,0.8,5,8,42,42,7.620977655177169,0.8015511881933217,11.352391659637057,1.384447107554005,6,6,0
crossing,1.2,0.8,5,9,43,43,7.076503540893524,1.6130446137010959,8.580416710081904,0.9845783381747681,8,8,0
crossing,1.2,0.8,5,10,44,44,6.781467367008339,1.1875139105195494,10.060504681624241,1.3084175283761683,5,5,0
crossing,1.2,0.8,5,11,45,45,6.821076496062108,5.077901474473006,9.446197678100773,0.640411554708357,8,8,0
crossing,1.2,0.8,5,12,46,46,6.738289593631201,4.242494884313461,8.203194928270184,0.5877901192760014,6,6,0
crossing,1.2,0.8,5,13,47,47,6.409581979397791,4.939106047973656,8.057417144756045,0.48650771716556906,7,7,0
crossing,1.2,0.8,5,14,48,48,6.70487170063565,3.7962118504343296,8.248424891853352,0.6640265824917924,7,7,0
crossing,1.2,0.8,5,15,49,49,6.568847792476349,5.030672485067976,8.965992507208437,0.599088325147036,8,8,0
crossing,1.2,0.8,5,16,50,50,6.619186768993442,4.3373240808914515,8.60283361658193,0.6444159508644778,8,8,0
crossing,1.2,0.8,5,17,51,51,6.586273029012217,5.009121230060977,8.237343155143922,0.49014395711547065,9,9,0
crossing,1.2,0.8,5,18,52,52,6.5618421254415065,5.111642255928497,7.602603022358727,0.37961302920902384,11,11,0
crossing,1.2,0.8,5,19,53,53,6.563130231874952,5.193236376936101,9.395695746943087,0.6403132684457534,12,12,0
crossing,1.2,0.8,5,20,54,54,6.522233311069009,5.342568860923504,7.9667415624690605,0.40234266031115784,11,11,0
crossing,1.2,0.8,5,21,55,55,6.470697211271695,4.202198530239634,7.694696221171699,0.5397405529729122,10,10,0
crossing,1.2,0.8,5,22,56,56,6.4797673443138475,5.179845142729848,7.1149771716924315,0.29864220829791194,13,13,0
crossing,1.2,0.8,5,23,57,57,6.50199273894536,4.9884646676885005,7.376981388896123,0.3673514900902591,10,10,0
crossing,1.2,0.8,5,24,58,58,6.427552156170206,5.169943653517813,6.962907979000176,0.2789497902029757,12,12,0
crossing,1.2,0.8,5,25,59,59,6.411409759270054,5.509480878490981,7.604995349984651,0.32684145143957327,13,13,0
crossing,1.2,0.8,5,26,60,60,6.423027281275846,5.804103749174697,7.623456307249916,0.2832546832517625,14,14,0
crossing,1.2,0.8,5,27,61,61,6.4389667560161685,5.068173029158194,6.869917617076876,0.2798188989305224,14,14,0
crossing,1.2,0.8,5,28,62,62,6.462542887894127,5.642191684552327,6.974691422352863,0.20618814620118392,15,15,0
crossing,1.2,0.8,5,29,63,63,6.454973639282083,6.020495029011286,6.889849384590794,0.13467976852593258,17,17,0
crossing,1.2,0.8,5,30,64,64,6.512803044788281,5.928789256315259,7.2902278221180286,0.20904034045559372,14,14,0
crossing,1.2,0.8,5,31,65,65,6.540324317972106,6.101155976284203,7.27315404003153,0.17919571060517636,16,16,0
crossing,1.2,0.8,5,32,66,66,6.538523178903401,5.963315582579787,6.978681427760491,0.15528978293703852,13,13,0
crossing,1.2,0.8,5,33,67,67,6.534583973791516,6.293587668759553,6.86545249590549,0.08751357843736272,14,14,0
crossing,1.2,0.8,5,34,68,68,6.547060566313659,6.228124194287417,6.711388195234244,0.07381388885163938,15,15,0
crossing,1.2,0.8,5,35,69,69,6.521534692572176,6.312531479139154,7.198944756542258,0.13592096326846212,16,16,0
crossing,1.2,0.8,5,36,70,70,6.543034223803833,6.309113218446752,6.850911324696664,0.08280532971672802,15,15,0
crossing,1.2,0.8,5,37,71,71,6.541465966451014,6.3249927815588345,6.541465966451015,0.033092457562631794,16,16,0
crossing,1.2,1.0,5,1,35,35,7.628699576120887,-4.925325367378612,22.817725402200992,3.636668411536354,5,5,0
crossing,1.2,1.0,5,2,36,36,9.742327990532658,-3.9580242155887557,26.633733825736375,3.140087058355396,4,4,0
crossing,1.2,1.0,5,3,37,37,7.552746941660271,-3.2665028007452124,16.438019819071087,2.608921333128207,3,3,0
crossing,1.2,1.0,5,4,38,38,6.435037735011384,-1.999767484879145,18.86835379540857,3.242890273471069,5,5,0
crossing,1.2,1.0,5,5,39,39,7.839753964442691,0.2147040797236519,18.589238175419272,2.3437641256388355,4,4,0
crossing,1.2,1.0,5,6,40,40,6.909178640378454,0.8726495837446587,14.448381052876943,1.9648835521191077,6,6,0
crossing,1.2,1.0,5,7,41,41,7.847739115348699,2.0606693363631567,14.106752759637125,1.5349750095175945,5,5,0
crossing,1.2,1.0,5,8,42,42,7.171013784166577,3.105795354674722,11.180914030963262,1.1260776954742722,6,6,0
crossing,1.2,1.0,5,9,43,43,7.345561593472489,2.0347505315238514,13.999564132991106,1.6288494009906045,6,6,0
crossing,1.2,1.0,5,10,44,44,6.967460600884503,4.531774563849557,10.238218102689316,0.8190133917822714,9,9,0
crossing,1.2,1.0,5,11,45,45,8.077636502287225,2.1322091483505474,11.3683651483813,1.1434230789433875,9,9,0
crossing,1.2,1.0,5,12,46,46,6.943165936721421,4.666979453288587,12.52906997455124,1.1323495063946507,9,9,0
crossing,1.2,1.0,5,13,47,47,7.8975945631815,2.3374656702311922,14.52863067493352,1.5436554646065785,7,7,0
crossing,1.2,1.0,5,14,48,48,7.450153023391353,4.5363339914854715,10.328354394446599,0.7774364344968268,9,9,0
crossing,1.2,1.0,5,15,49,49,7.823797808614561,6.104542667671465,9.836954676895036,0.4770588530692752,8,8,0
crossing,1.2,1.0,5,16,50,50,7.934557536897279,5.526449901736359,9.293341629710596,0.47474502648162015,9,9,0
crossing,1.2,1.0,5,17,51,51,7.6153622918071395,5.9628670352569655,9.701850319337167,0.49097904220561167,10,10,0
crossing,1.2,1.0,5,18,52,52,7.701890122621073,6.689223151683204,8.568453371656512,0.24399597891611785,10,10,0
crossing,1.2,1.0,5,19,53,53,7.821249900414292,6.478344574953824,9.040355940253516,0.32757057988442256,12,12,0
crossing,1.2,1.0,5,20,54,54,7.802900531634327,6.748878486455964,8.675394441744645,0.24689741301689644,11,11,0
crossing,1.2,1.0,5,21,55,55,7.772775933139174,7.076369532846585,8.59855236982311,0.19583516237573628,14,14,0
crossing,1.2,1.0,5,22,56,56,7.7776927674797625,6.674892983547704,9.969844390222356,0.42364123978406104,12,12,0
crossing,1.2,1.0,5,23,57,57,7.82348009505266,6.852786618716893,8.51935488231051,0.21302134642708517,14,14,0
crossing,1.2,1.0,5,24,58,58,7.785481300214685,6.937197518574378,8.896015727436408,0.25159885860980946,15,15,0
crossing,1.2,1.0,5,25,59,59,7.79723661928262,7.0244317793466635,8.402676551976434,0.17676067046899174,15,15,0
crossing,1.2,1.0,5,26,60,60,7.811120204308386,6.81701049206285,8.19664584913766,0.17662452004180443,15,15,0
crossing,1.2,1.0,5,27,61,61,7.816679181722781,7.1426761240723735,8.339273486318666,0.15308257310140294,14,14,0
crossing,1.2,1.0,5,28,62,62,7.767316700159921,7.204070695014267,8.205617407772483,0.12894372038899798,16,16,0
crossing,1.2,1.0,5,29,63,63,7.781552866940339,7.0442845266842,8.238510261219488,0.15346881977875085,16,16,0
crossing,1.2,1.0,5,30,64,64,7.785100142449055,7.158618491155902,8.049680731745458,0.11445738966554163,17,17,0
crossing,1.2,1.0,5,31,65,65,7.759691792104854,7.569472700974072,8.319577676931079,0.09666685173246263,18,18,0
crossing,1.2,1.0,5,32,66,66,7.765918945197614,7.2596517588085305,8.238583343901123,0.12605482905509288,18,18,0
crossing,1.2,1.0,5,33,67,67,7.768081100470997,7.768081100470994,8.115341845971558,0.04470354274230086,18,18,0
crossing,1.2,1.2,5,1,35,35,6.457780448924065,-4.691630206836295,19.17381037127392,3.6956103984746727,5,5,0
crossing,1.2,1.2,5,2,36,36,6.223904392998662,-5.049994970116437,23.331431808799117,4.560067923093762,2,2,0
crossing,1.2,1.2,5,3,37,37,8.840935664574051,-5.679671008431631,19.68219806412691,2.8686860797081093,4,4,0
crossing,1.2,1.2,5,4,38,38,8.201949971395196,1.981383127527753,25.386961694235637,2.8536602452265956,3,3,0
crossing,1.2,1.2,5,5,39,39,10.64526324546905,2.9235469761418384,18.419209963377533,1.4556392481727611,5,5,0
crossing,1.2,1.2,5,6,40,40,8.837660189132883,4.199705466325056,19.69730697023526,1.7535864892120012,5,5,0
crossing,1.2,1.2,5,7,41,41,11.087142879392582,5.365007141252249,16.87704640806957,1.0383233437186496,6,6,0
crossing,1.2,1.2,5,8,42,42,10.320822482418055,5.8883615379816066,14.862256436626406,0.8694941623046224,8,8,0
crossing,1.2,1.2,5,9,43,43,10.541659188599326,6.3690977405217915,15.194464324222295,0.8371895188230928,7,7,0
crossing,1.2,1.2,5,10,44,44,10.331084373781163,6.846400260343352,12.627001999789858,0.5595348494216985,8,8,0
crossing,1.2,1.2,5,11,45,45,10.308581363345635,7.788847681637784,12.7662561562076,0.48284126584750603,8,8,0
crossing,1.2,1.2,5,12,46,46,9.555731343647132,8.394465957737653,15.758428475732567,0.7706330633594721,8,8,0
crossing,1.2,1.2,5,13,47,47,9.894698467875829,8.044099586898572,11.888157373179386,0.38849670849101153,8,8,0
crossing,1.2,1.2,5,14,48,48,10.118769181249807,8.790414806677557,15.232617682624584,0.6366587438207901,8,8,0
crossing,1.2,1.2,5,15,49,49,10.036336974167654,8.835373139833482,12.677467142739404,0.3828183542257517,11,11,0
crossing,1.2,1.2,5,16,50,50,10.17264495270694,7.587283587751571,11.774590046982441,0.4116241625160257,9,9,0
crossing,1.2,1.2,5,17,51,51,10.112474332357376,8.740437758225424,13.177387702245637,0.4387600698103222,12,12,0
crossing,1.2,1.2,5,18,52,52,10.219488720893969,8.607714112259913,11.676372305699518,0.3002751191618487,13,13,0
crossing,1.2,1.2,5,19,53,53,10.230206950333613,7.058368588809893,11.845191788378415,0.4679106906446717,13,13,0
crossing,1.2,1.2,5,20,54,54,10.15791280635666,8.522846183842912,11.643201493794937,0.30718469132747,12,12,0
crossing,1.2,1.2,5,21,55,55,10.257295871307726,9.348457089932776,11.475962799492603,0.20741389702046165,14,14,0
crossing,1.2,1.2,5,22,56,56,10.24680715549731,9.013028407151447,11.521222669842354,0.2447781269451612,14,14,0
crossing,1.2,1.2,5,23,57,57,10.253687173996848,9.22545407235721,11.83711275173572,0.25470434537944814,16,16,0
crossing,1.2,1.2,5,24,58,58,10.0877014420534,9.09638469150126,11.297392594570342,0.21818725660273466,15,15,0
crossing,1.2,1.2,5,25,59,59,10.08889304668175,9.089572091158653,11.853495087540232,0.27395701228992975,16,16,0
crossing,1.2,1.2,5,26,60,60,10.266029949201533,8.947874696058982,11.144857101246824,0.21400506486528598,14,14,0
crossing,1.2,1.2,5,27,61,61,10.184153071670824,9.155983436541787,10.932147972980205,0.1744047368434751,15,15,0
crossing,1.2,1.2,5,28,62,62,10.14677129825082,9.618155680247662,11.59973643965806,0.1952917535208463,15,15,0
crossing,1.2,1.2,5,29,63,63,10.138741606101124,9.690414201494356,10.983914921030202,0.12758000645341078,15,15,0
crossing,1.2,1.2,5,30,64,64,10.101656912744893,9.809657935995196,11.242176528825198,0.1418102599606848,17,17,0
crossing,1.2,1.2,5,31,65,65,10.109075325110965,9.572777786542066,10.528734189237705,0.09456417841907275,18,18,0
crossing,1.2,1.2,5,32,66,66,10.138207336838473,9.119511492654217,10.263940669634284,0.11288279465558343,16,16,0
crossing,1.2,1.2,5,33,67,67,10.125926574279681,9.748933200278788,10.39362738062613,0.0636676728414064,19,19,0
crossing,1.2,1.2,5,34,68,68,10.121967248361472,9.861547217759794,10.327466084261166,0.04603046572560235,18,18,0
head_on,0.8,0.8,7,1,35,35,-8.640026833396163,-41.60960125253208,2.7834754170708944,5.1380716201032035,5,5,0
head_on,0.8,0.8,7,2,36,36,-11.251634271387664,-26.705731767090786,1.7668581723814232,2.5305292771447934,2,2,0
head_on,0.8,0.8,7,3,37,37,-9.415307120722524,-25.287523058442662,-0.23502213127632032,2.660826737348514,3,3,0
head_on,0.8,0.8,7,4,38,38,-11.136364274556897,-22.837984305036024,-2.8507870112103246,1.7947686337353548,5,5,0
head_on,0.8,0.8,7,5,39,39,-11.411446665349896,-20.316322083413297,0.16108436396485004,1.7944619159949666,3,3,0
head_on,0.8,0.8,7,6,40,40,-11.825165435516292,-24.269269319322582,-3.814751703059541,1.7297447319281405,4,4,0
head_on,0.8,0.8,7,7,41,41,-12.730216916031738,-17.651721062744024,-5.825475856363298,0.9289900780470913,5,5,0
head_on,0.8,0.8,7,8,42,42,-11.786870172644813,-23.455053876367494,-7.282039513057348,1.372121193024148,4,4,0
head_on,0.8,0.8,7,9,43,43,-12.43442522478727,-18.06495117624952,-6.42308824540325,0.936260640953385,6,6,0
head_on,0.8,0.8,7,10,44,44,-12.229735039414049,-15.956726917030798,-9.675746789194173,0.5135826825024624,7,7,0
head_on,0.8,0.8,7,11,45,45,-12.30804020584388,-18.5236977259268,-9.034065293422671,0.7710108411896831,8,8,0
head_on,0.8,0.8,7,12,46,46,-12.916759959039988,-15.122398893336833,-9.30957875121902,0.45002153485477014,8,8,0
head_on,0.8,0.8,7,13,47,47,-12.640762107960953,-15.835495286794831,-10.571175218213307,0.41645590856156833,9,9,0
head_on,0.8,0.8,7,14,48,48,-12.391237375826329,-16.144617435787353,-10.564800471618994,0.4503034519420834,8,8,0
head_on,0.8,0.8,7,15,49,49,-12.266472229013816,-14.528007524964512,-9.874362524431998,0.3793792472399093,9,9,0
head_on,0.8,0.8,7,16,50,50,-12.339749559837854,-14.639921495008066,-10.19143095462967,0.3605008771698969,8,8,0
head_on,0.8,0.8,7,17,51,51,-12.417339206219118,-14.579723772995226,-10.590743565529708,0.32124275106116706,11,11,0
head_on,0.8,0.8,7,18,52,52,-12.080939654551479,-14.579355269102514,-10.208171270784627,0.3618248350964198,11,11,0
head_on,0.8,0.8,7,19,53,53,-12.183463085590056,-14.572355544729149,-10.922243389664558,0.29959561820987884,11,11,0
head_on,0.8,0.8,7,20,54,54,-12.13470850906265,-13.856129012747818,-11.137279518113411,0.22405560814286304,13,13,0
head_on,0.8,0.8,7,21,55,55,-12.326889442439882,-13.75124718216835,-11.01843201617545,0.2216954389632289,13,13,0
head_on,0.8,0.8,7,22,56,56,-12.37854666101535,-13.076233232883038,-10.6356974445699,0.1971585077914917,12,12,0
head_on,0.8,0.8,7,23,57,57,-12.158934731948662,-13.052184417246258,-11.347508093609395,0.14019947974205968,14,14,0
head_on,0.8,0.8,7,24,58,58,-12.104176695479126,-13.364593720901823,-11.078228930251415,0.18889056630380804,15,15,0
head_on,0.8,0.8,7,25,59,59,-12.097325569912911,-12.85545090600165,-11.404778374536694,0.1199167967400087,13,13,0
head_on,0.8,0.8,7,26,60,60,-12.115295554341877,-12.67782403854991,-11.606732548059277,0.08840820149094708,15,15,0
head_on,0.8,0.8,7,27,61,61,-12.110159528965823,-12.983719129134725,-11.135397803472818,0.1526256793926602,16,16,0
head_on,0.8,0.8,7,28,62,62,-12.1171252047752,-12.827374438524625,-11.638316070733326,0.09813040202990612,17,17,0
head_on,0.8,0.8,7,29,63,63,-12.097421400644265,-12.797555921326207,-11.34363975241264,0.12018397315944841,19,19,0
head_on,0.8,0.8,7,30,64,64,-12.172396058033403,-12.84395069767992,-10.937452779577955,0.15662470305866663,16,16,0
head_on,0.8,0.8,7,31,65,65,-12.17041442630452,-12.410503324260478,-11.534368667717235,0.07198889255978087,18,18,0
head_on,0.8,0.8,7,32,66,66,-12.152723083266844,-13.457777102583972,-11.748117753643589,0.14068117385924991,20,20,0
head_on,0.8,0.8,7,33,67,67,-12.149403791451052,-12.857384143155109,-11.77057500325818,0.08945370147806458,16,16,0
head_on,0.8,0.8,7,34,68,68,-12.146716934889383,-12.465876444227574,-11.767007230387348,0.05753564667608599,19,19,0
head_on,0.8,0.8,7,35,69,69,-12.133744072315125,-12.515882241688125,-11.770324652019271,0.06144497405132769,19,19,0
head_on,0.8,0.8,7,36,70,70,-12.126287242473195,-12.63215891867198,-12.043050402495284,0.048581111794325685,22,22,0
head_on,0.8,1.0,7,1,35,35,-10.069137824422745,-37.63682091774979,1.4797184336446758,3.884795305564008,5,5,0
head_on,0.8,1.0,7,2,36,36,-9.64532306392897,-31.765817192586667,2.7772460519143065,3.581327760153846,4,4,0
head_on,0.8,1.0,7,3,37,37,-9.98313837737298,-39.33234836906013,-0.5767565083504924,3.8821050450978527,3,3,0
head_on,0.8,1.0,7,4,38,38,-12.535282526269622,-33.367688947556154,-4.478656318009007,2.3046175919055445,3,3,0
head_on,0.8,1.0,7,5,39,39,-14.373748521381936,-24.317746689815266,-6.073214300683386,1.2692953659229453,6,6,0
