cell,geometry,fleet,seed,sample_kind,n_plans,j_ref,j_tied_top,j_tiers,threat_weight,options_total,cross_total,cross_low,cross_high,attacker_id,launcher_id,launch_side,launch_angle,setting_index,launch_at_mf,salvo,torpedo_heading,launch_hex,e_hits_direct,direct_aspect,direct_distance,direct_contact,tau0_hex,tau0_heading,tau0_cost,tau0_plan,tau0_j,c_route_changed,c_plan_changed,c_hex,c_heading,c_cost,c_plan,c_j,c_denial,c_heading_change,c_speed_loss,c_deviation,c_contact,c_p_hit,d_route_changed,d_hex,d_heading,d_cost,d_j,d_denial,d_heading_change,d_speed_loss,d_deviation,d_contact,c1_route_changed,c1_hex,c1_denial,c1_denial_norm,v_direct_vp,v_direct_norm,v_denial_norm,v_denial_d_norm,ca_vp
chase:1v1,chase,1v1,21467821,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,22280038,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,23092255,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,23904472,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,24716689,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,25528906,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,26341123,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,27153340,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,27965557,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,28777774,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,29589991,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,30402208,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,31214425,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,32026642,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,32838859,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,33651076,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,34463293,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,3,2,6,W18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,35275510,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,36087727,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,36899944,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,37712161,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,3,2,6,W18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,38524378,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,39336595,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,0,2,6,T19,0.08333333333333333,broadside,9,t3.i1@S11,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,40148812,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,0,2,6,T19,0.08333333333333333,broadside,9,t3.i1@S11,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,40961029,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,41773246,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,42585463,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,43397680,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,3,2,6,W18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,44209897,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,45022114,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,45834331,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,46646548,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,47458765,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,48270982,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,49083199,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,3,2,6,W18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:1v1,chase,1v1,49895416,low,580,5.333333333333333,32,4,0.3425925925925926,96,9,9,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,5.333333333333333,True,True,R11,3,4,1S1S2S,5.333333333333333,0.0,2,0,0,,0.0,True,R11,3,4,5.333333333333333,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,21762513,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,2,2,6,V18,0.08333333333333333,broadside,9,t3.i3@U10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,22574730,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,23386947,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,24199164,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,25011381,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,25823598,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,26635815,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,0,2,6,T17,0.08333333333333333,broadside,7,t3.i1@S11,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,27448032,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,3,2,6,W18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,28260249,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,29072466,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,29884683,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,3,2,6,W16,0.08333333333333333,broadside,7,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,30696900,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,31509117,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,3,2,6,W16,0.08333333333333333,broadside,7,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,32321334,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,33133551,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,B,0,1,2,6,U19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,33945768,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,34757985,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@T10,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,35570202,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
chase:2v1,chase,2v1,36382419,low,580,10.666666666666668,31,10,0.3425925925925926,192,13,13,0,IBS-U-IJN-FUBUKI,TT1,port,A,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@V9,R11,1,4,1S1S2P,10.666666666666668,True,True,R11,3,4,1S1S2S,10.666666666666668,0.0,2,0,0,,0.0,True,R11,3,4,10.666666666666668,0.0,2,0,0,,True,R11,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
